book_num,paragraph,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores
6,ron hermione cry ron as push way across dance floor harry see cloak mask figure appear crowd see lupin tonk wand raise hear shout protego cry echo side ron ron hermione call half sob harry buffet terrified guest harry seize hand make sure separate streak light whiz head whether protective charm something sinister know,neutral,0.8484042,"{'neutral': 0.8484042, 'negative': 0.10682449, 'positive': 0.04477128}",neutral,0.9283,"[{'label': 'neutral', 'score': 0.9283197522163391}, {'label': 'fear', 'score': 0.05393659695982933}, {'label': 'annoyance', 'score': 0.009155475534498692}, {'label': 'approval', 'score': 0.008828900754451752}, {'label': 'realization', 'score': 0.006783326156437397}, {'label': 'disgust', 'score': 0.006467726081609726}, {'label': 'anger', 'score': 0.0052506583742797375}, {'label': 'sadness', 'score': 0.004997424315661192}, {'label': 'confusion', 'score': 0.004079611971974373}, {'label': 'disappointment', 'score': 0.00406267773360014}, {'label': 'excitement', 'score': 0.003653172170743346}, {'label': 'amusement', 'score': 0.0030634894501417875}, {'label': 'disapproval', 'score': 0.0030532353557646275}, {'label': 'surprise', 'score': 0.0030333646573126316}, {'label': 'optimism', 'score': 0.0028397117275744677}, {'label': 'admiration', 'score': 0.0027355498168617487}, {'label': 'nervousness', 'score': 0.0025491344276815653}, {'label': 'joy', 'score': 0.002194515662267804}, {'label': 'caring', 'score': 0.002158992923796177}, {'label': 'curiosity', 'score': 0.002074086107313633}, {'label': 'desire', 'score': 0.002028287621214986}, {'label': 'embarrassment', 'score': 0.0018688045674934983}, {'label': 'grief', 'score': 0.0011387700214982033}, {'label': 'love', 'score': 0.0010909244883805513}, {'label': 'gratitude', 'score': 0.00104374042712152}, {'label': 'pride', 'score': 0.000563980545848608}, {'label': 'relief', 'score': 0.0005395948537625372}, {'label': 'remorse', 'score': 0.0005097120301797986}]"
6,the two workman make identical movement harry mirror without conscious thought all three draw wand ron second late realize going lunge across table push hermione sideway onto bench the force death eater spell shatter tile wall ron head harry still invisible yelled stupefy the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door,neutral,0.71016496,"{'neutral': 0.71016496, 'negative': 0.23911883, 'positive': 0.05071625}",neutral,0.9233,"[{'label': 'neutral', 'score': 0.9232611060142517}, {'label': 'realization', 'score': 0.04066048935055733}, {'label': 'annoyance', 'score': 0.02376869134604931}, {'label': 'disappointment', 'score': 0.010073093697428703}, {'label': 'approval', 'score': 0.009573458693921566}, {'label': 'fear', 'score': 0.00866350345313549}, {'label': 'disgust', 'score': 0.008570821955800056}, {'label': 'sadness', 'score': 0.007766744587570429}, {'label': 'embarrassment', 'score': 0.006745306309312582}, {'label': 'anger', 'score': 0.00555646326392889}, {'label': 'surprise', 'score': 0.00507879164069891}, {'label': 'amusement', 'score': 0.004574604332447052}, {'label': 'disapproval', 'score': 0.004290474113076925}, {'label': 'confusion', 'score': 0.0022822082974016666}, {'label': 'excitement', 'score': 0.0019759403076022863}, {'label': 'admiration', 'score': 0.001827628817409277}, {'label': 'joy', 'score': 0.0016764098545536399}, {'label': 'optimism', 'score': 0.0016730600036680698}, {'label': 'grief', 'score': 0.0013741180300712585}, {'label': 'nervousness', 'score': 0.001336845220066607}, {'label': 'desire', 'score': 0.0010488254483789206}, {'label': 'curiosity', 'score': 0.0009695339831523597}, {'label': 'remorse', 'score': 0.0009181586792692542}, {'label': 'relief', 'score': 0.0008574985549785197}, {'label': 'caring', 'score': 0.0007907686522230506}, {'label': 'pride', 'score': 0.0007628796738572419}, {'label': 'gratitude', 'score': 0.0007275135139934719}, {'label': 'love', 'score': 0.0006896142149344087}]"
6,the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble,neutral,0.5295898,"{'neutral': 0.5295898, 'negative': 0.42221624, 'positive': 0.048194017}",neutral,0.9467,"[{'label': 'neutral', 'score': 0.9467381834983826}, {'label': 'annoyance', 'score': 0.018630653619766235}, {'label': 'disgust', 'score': 0.014570796862244606}, {'label': 'sadness', 'score': 0.011295990087091923}, {'label': 'disappointment', 'score': 0.010762802325189114}, {'label': 'fear', 'score': 0.010153744369745255}, {'label': 'anger', 'score': 0.009254585951566696}, {'label': 'approval', 'score': 0.007657920476049185}, {'label': 'realization', 'score': 0.006468271370977163}, {'label': 'admiration', 'score': 0.006310772150754929}, {'label': 'disapproval', 'score': 0.004620495717972517}, {'label': 'surprise', 'score': 0.0033180443570017815}, {'label': 'embarrassment', 'score': 0.003134308382868767}, {'label': 'amusement', 'score': 0.003026372753083706}, {'label': 'excitement', 'score': 0.002753899432718754}, {'label': 'joy', 'score': 0.001894255168735981}, {'label': 'confusion', 'score': 0.0017133222427219152}, {'label': 'grief', 'score': 0.001678966567851603}, {'label': 'desire', 'score': 0.0016617251094430685}, {'label': 'optimism', 'score': 0.0015344994608312845}, {'label': 'curiosity', 'score': 0.0014484436251223087}, {'label': 'love', 'score': 0.00113988621160388}, {'label': 'nervousness', 'score': 0.0010474065784364939}, {'label': 'caring', 'score': 0.0010350601514801383}, {'label': 'gratitude', 'score': 0.0007949474384076893}, {'label': 'pride', 'score': 0.0007848088280297816}, {'label': 'remorse', 'score': 0.0006499474984593689}, {'label': 'relief', 'score': 0.0005631707608699799}]"
6,his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble ddiffindo say point wand ron roar pain slash open knee jean leave deep cut,neutral,0.57842714,"{'neutral': 0.57842714, 'negative': 0.38437194, 'positive': 0.037200924}",neutral,0.9549,"[{'label': 'neutral', 'score': 0.9549157023429871}, {'label': 'annoyance', 'score': 0.015532605350017548}, {'label': 'disgust', 'score': 0.010560564696788788}, {'label': 'fear', 'score': 0.010440468788146973}, {'label': 'anger', 'score': 0.00923418253660202}, {'label': 'sadness', 'score': 0.0076422421261668205}, {'label': 'disappointment', 'score': 0.006519422400742769}, {'label': 'approval', 'score': 0.006160896271467209}, {'label': 'realization', 'score': 0.0054526845924556255}, {'label': 'disapproval', 'score': 0.0038710804656147957}, {'label': 'amusement', 'score': 0.0036876494996249676}, {'label': 'surprise', 'score': 0.0035862273070961237}, {'label': 'excitement', 'score': 0.0031972499564290047}, {'label': 'admiration', 'score': 0.003165953326970339}, {'label': 'embarrassment', 'score': 0.0027399270329624414}, {'label': 'confusion', 'score': 0.002293248428031802}, {'label': 'curiosity', 'score': 0.0020683486945927143}, {'label': 'joy', 'score': 0.0020649402868002653}, {'label': 'desire', 'score': 0.0018026601755991578}, {'label': 'optimism', 'score': 0.001616366789676249}, {'label': 'grief', 'score': 0.0014197491109371185}, {'label': 'caring', 'score': 0.0012477022828534245}, {'label': 'love', 'score': 0.0011417516507208347}, {'label': 'nervousness', 'score': 0.0010719753336161375}, {'label': 'gratitude', 'score': 0.0008757371688261628}, {'label': 'remorse', 'score': 0.0006069052033126354}, {'label': 'pride', 'score': 0.0005812224117107689}, {'label': 'relief', 'score': 0.00046264988486655056}]"
6,ddiffindo say point wand ron roar pain slash open knee jean leave deep cut oh I sorry ron hand shake diffindo the sever rope fall away ron get foot shake arm regain feeling,neutral,0.49382213,"{'neutral': 0.49382213, 'negative': 0.47369096, 'positive': 0.03248685}",remorse,0.7102,"[{'label': 'remorse', 'score': 0.7102369666099548}, {'label': 'sadness', 'score': 0.2783985733985901}, {'label': 'neutral', 'score': 0.1263338178396225}, {'label': 'disappointment', 'score': 0.021304387599229813}, {'label': 'caring', 'score': 0.01492555532604456}, {'label': 'embarrassment', 'score': 0.012623630464076996}, {'label': 'realization', 'score': 0.012397765181958675}, {'label': 'approval', 'score': 0.011923400685191154}, {'label': 'disapproval', 'score': 0.008824583142995834}, {'label': 'annoyance', 'score': 0.007136119995266199}, {'label': 'grief', 'score': 0.006354290526360273}, {'label': 'amusement', 'score': 0.006151082459837198}, {'label': 'gratitude', 'score': 0.005695909261703491}, {'label': 'optimism', 'score': 0.005080940667539835}, {'label': 'desire', 'score': 0.004412159789353609}, {'label': 'curiosity', 'score': 0.004115764982998371}, {'label': 'love', 'score': 0.0039055340457707644}, {'label': 'confusion', 'score': 0.003855808638036251}, {'label': 'disgust', 'score': 0.003371926723048091}, {'label': 'anger', 'score': 0.0032574727665632963}, {'label': 'joy', 'score': 0.0028911998961120844}, {'label': 'nervousness', 'score': 0.002867253962904215}, {'label': 'admiration', 'score': 0.0022894875146448612}, {'label': 'relief', 'score': 0.002152280183508992}, {'label': 'fear', 'score': 0.0019041316118091345}, {'label': 'excitement', 'score': 0.0012958520092070103}, {'label': 'surprise', 'score': 0.0009086229256354272}, {'label': 'pride', 'score': 0.0005568764754571021}]"
6,but I never do memory charm nor I say hermione I know theory she take deep calm breath point wand dolohov forehead say obliviate at dolohov eye become unfocused dreamy brilliant say harry clap back,neutral,0.5394724,"{'neutral': 0.5394724, 'positive': 0.407837, 'negative': 0.05269063}",neutral,0.9222,"[{'label': 'neutral', 'score': 0.9222379326820374}, {'label': 'disapproval', 'score': 0.07705117017030716}, {'label': 'annoyance', 'score': 0.015626786276698112}, {'label': 'approval', 'score': 0.015586860477924347}, {'label': 'realization', 'score': 0.008578093722462654}, {'label': 'disappointment', 'score': 0.005061059258878231}, {'label': 'anger', 'score': 0.003339513437822461}, {'label': 'confusion', 'score': 0.0025115495081990957}, {'label': 'admiration', 'score': 0.0020981410052627325}, {'label': 'disgust', 'score': 0.002079791622236371}, {'label': 'amusement', 'score': 0.001727868104353547}, {'label': 'optimism', 'score': 0.001489137182943523}, {'label': 'sadness', 'score': 0.0013812424149364233}, {'label': 'joy', 'score': 0.0010547422571107745}, {'label': 'caring', 'score': 0.0009774328209459782}, {'label': 'gratitude', 'score': 0.0009434996754862368}, {'label': 'fear', 'score': 0.0008694315911270678}, {'label': 'excitement', 'score': 0.000861959473695606}, {'label': 'surprise', 'score': 0.0007754164980724454}, {'label': 'curiosity', 'score': 0.0007412335835397243}, {'label': 'embarrassment', 'score': 0.000695500522851944}, {'label': 'love', 'score': 0.0006149174878373742}, {'label': 'desire', 'score': 0.0006016704719513655}, {'label': 'relief', 'score': 0.00034304874134249985}, {'label': 'grief', 'score': 0.00028490531258285046}, {'label': 'nervousness', 'score': 0.00024542631581425667}, {'label': 'remorse', 'score': 0.00024398819368798286}, {'label': 'pride', 'score': 0.00023094516654964536}]"
6,have work harry wonder snape already blast horrorfigure aside casually kill real dumbledore nerve still tingle lead two hall halfexpecte new terror reveal nothing move except mouse skittering along skirt board before go far I think well check whisper hermione raise wand say homenum revelio nothing happen well big shock say ron kindly,negative,0.49646968,"{'negative': 0.49646968, 'neutral': 0.4586875, 'positive': 0.04484281}",neutral,0.632,"[{'label': 'neutral', 'score': 0.6319848299026489}, {'label': 'fear', 'score': 0.13428236544132233}, {'label': 'surprise', 'score': 0.10827986896038055}, {'label': 'disgust', 'score': 0.025507450103759766}, {'label': 'annoyance', 'score': 0.019544104114174843}, {'label': 'realization', 'score': 0.017746128141880035}, {'label': 'disappointment', 'score': 0.010961396619677544}, {'label': 'sadness', 'score': 0.010890533216297626}, {'label': 'embarrassment', 'score': 0.0105366799980402}, {'label': 'excitement', 'score': 0.008975104428827763}, {'label': 'curiosity', 'score': 0.0073577165603637695}, {'label': 'anger', 'score': 0.006561653222888708}, {'label': 'approval', 'score': 0.006248970981687307}, {'label': 'amusement', 'score': 0.005434927996248007}, {'label': 'nervousness', 'score': 0.00466121593490243}, {'label': 'disapproval', 'score': 0.003884407924488187}, {'label': 'admiration', 'score': 0.0031709671020507812}, {'label': 'confusion', 'score': 0.0031303060241043568}, {'label': 'joy', 'score': 0.0028998153284192085}, {'label': 'grief', 'score': 0.0028058269526809454}, {'label': 'optimism', 'score': 0.002518292283639312}, {'label': 'desire', 'score': 0.0024325659032911062}, {'label': 'love', 'score': 0.0012956020655110478}, {'label': 'relief', 'score': 0.0009986232034862041}, {'label': 'pride', 'score': 0.000791711441706866}, {'label': 'caring', 'score': 0.0006598909967578948}, {'label': 'remorse', 'score': 0.0004946340923197567}, {'label': 'gratitude', 'score': 0.0004764106997754425}]"
6,harry could stand lie nothing bitter thought company desperate something distraction slip sleep bag pick wand crept room on landing whisper lumos start climb stair wandlight on second landing bedroom ron sleep last time glance the wardrobe door stand open bedclothe rip back,neutral,0.65069026,"{'neutral': 0.65069026, 'negative': 0.30898222, 'positive': 0.04032753}",neutral,0.9664,"[{'label': 'neutral', 'score': 0.9663772583007812}, {'label': 'approval', 'score': 0.01111125573515892}, {'label': 'annoyance', 'score': 0.009364742785692215}, {'label': 'realization', 'score': 0.008410591632127762}, {'label': 'disappointment', 'score': 0.006301243789494038}, {'label': 'disapproval', 'score': 0.005183476023375988}, {'label': 'sadness', 'score': 0.0049682785756886005}, {'label': 'disgust', 'score': 0.0036963389720767736}, {'label': 'anger', 'score': 0.002944605192169547}, {'label': 'confusion', 'score': 0.0027433426585048437}, {'label': 'admiration', 'score': 0.00268034590408206}, {'label': 'fear', 'score': 0.002628396963700652}, {'label': 'amusement', 'score': 0.002338759135454893}, {'label': 'optimism', 'score': 0.00178003020118922}, {'label': 'excitement', 'score': 0.001722205663099885}, {'label': 'joy', 'score': 0.0015452809166163206}, {'label': 'desire', 'score': 0.0015336332144215703}, {'label': 'curiosity', 'score': 0.0013460584450513124}, {'label': 'embarrassment', 'score': 0.0012343163834884763}, {'label': 'surprise', 'score': 0.00115337991155684}, {'label': 'love', 'score': 0.0010736314579844475}, {'label': 'caring', 'score': 0.00107081129681319}, {'label': 'gratitude', 'score': 0.0008172199595719576}, {'label': 'grief', 'score': 0.0007324174512177706}, {'label': 'nervousness', 'score': 0.0006312365876510739}, {'label': 'remorse', 'score': 0.0005761964130215347}, {'label': 'relief', 'score': 0.00041849116678349674}, {'label': 'pride', 'score': 0.00037475686985999346}]"
6,let find say harry he push door it lock hermione pointed wand handle say alohomora there click door swung open they move threshold together gaze around regulus bedroom slightly small sirius though sense former grandeur,neutral,0.85848886,"{'neutral': 0.85848886, 'positive': 0.1268238, 'negative': 0.014687293}",neutral,0.9583,"[{'label': 'neutral', 'score': 0.958284854888916}, {'label': 'approval', 'score': 0.015665972605347633}, {'label': 'realization', 'score': 0.00885804183781147}, {'label': 'admiration', 'score': 0.00852988101541996}, {'label': 'annoyance', 'score': 0.0050586205907166}, {'label': 'excitement', 'score': 0.005022787023335695}, {'label': 'joy', 'score': 0.0036190999671816826}, {'label': 'amusement', 'score': 0.003378162859007716}, {'label': 'disappointment', 'score': 0.003038970520719886}, {'label': 'disapproval', 'score': 0.0024062274023890495}, {'label': 'fear', 'score': 0.0023793154396116734}, {'label': 'confusion', 'score': 0.0021151588298380375}, {'label': 'sadness', 'score': 0.0020039493683725595}, {'label': 'disgust', 'score': 0.0019626605790108442}, {'label': 'surprise', 'score': 0.0019460595212876797}, {'label': 'anger', 'score': 0.0017976536182686687}, {'label': 'optimism', 'score': 0.0016503384103998542}, {'label': 'curiosity', 'score': 0.001405318034812808}, {'label': 'love', 'score': 0.0013302491279318929}, {'label': 'gratitude', 'score': 0.001164264976978302}, {'label': 'caring', 'score': 0.0010428946698084474}, {'label': 'desire', 'score': 0.001004079938866198}, {'label': 'embarrassment', 'score': 0.000952271104324609}, {'label': 'pride', 'score': 0.0007652551284991205}, {'label': 'nervousness', 'score': 0.0005782744265161455}, {'label': 'relief', 'score': 0.000571842712815851}, {'label': 'grief', 'score': 0.0005500797415152192}, {'label': 'remorse', 'score': 0.0003902064054273069}]"
6,the drawer content turn recently dust disturb nothing value old quill outofdate textbook bore evidence roughly handle recently smash ink bottle sticky residue cover content drawer there easy way say hermione harry wipe inky finger jean she raise wand say accio locket nothing happen ron search fold fade curtain look disappointed,negative,0.7593881,"{'negative': 0.7593881, 'neutral': 0.22617869, 'positive': 0.014433254}",disappointment,0.6718,"[{'label': 'disappointment', 'score': 0.6718282103538513}, {'label': 'neutral', 'score': 0.31970420479774475}, {'label': 'disapproval', 'score': 0.09443097561597824}, {'label': 'sadness', 'score': 0.0675552487373352}, {'label': 'annoyance', 'score': 0.056669313460588455}, {'label': 'realization', 'score': 0.010045699775218964}, {'label': 'optimism', 'score': 0.006765289232134819}, {'label': 'approval', 'score': 0.006477609276771545}, {'label': 'embarrassment', 'score': 0.005477838218212128}, {'label': 'remorse', 'score': 0.005058145150542259}, {'label': 'confusion', 'score': 0.004739163909107447}, {'label': 'disgust', 'score': 0.00462478119879961}, {'label': 'anger', 'score': 0.004616530612111092}, {'label': 'desire', 'score': 0.0035862561780959368}, {'label': 'love', 'score': 0.003349956590682268}, {'label': 'curiosity', 'score': 0.0030675814487040043}, {'label': 'surprise', 'score': 0.0029140645638108253}, {'label': 'admiration', 'score': 0.0026246681809425354}, {'label': 'nervousness', 'score': 0.0020338043104857206}, {'label': 'grief', 'score': 0.0017891156021505594}, {'label': 'joy', 'score': 0.001743360422551632}, {'label': 'caring', 'score': 0.0016126250848174095}, {'label': 'fear', 'score': 0.001383950118906796}, {'label': 'amusement', 'score': 0.0012873993255198002}, {'label': 'excitement', 'score': 0.001263001118786633}, {'label': 'relief', 'score': 0.0009667220874689519}, {'label': 'gratitude', 'score': 0.0008027079747989774}, {'label': 'pride', 'score': 0.00036309059942141175}]"
6,oh could still counterenchantment say hermione charm prevent summon magically know like voldemort put stone basin cave say harry remember unable summon fake locket how suppose find ask ron we search manually say hermione,neutral,0.7787751,"{'neutral': 0.7787751, 'negative': 0.13874753, 'positive': 0.08247731}",neutral,0.9575,"[{'label': 'neutral', 'score': 0.9574966430664062}, {'label': 'approval', 'score': 0.01730494387447834}, {'label': 'confusion', 'score': 0.012565439566969872}, {'label': 'realization', 'score': 0.00758519908413291}, {'label': 'curiosity', 'score': 0.006624944508075714}, {'label': 'annoyance', 'score': 0.005352232605218887}, {'label': 'optimism', 'score': 0.00300514861010015}, {'label': 'disapproval', 'score': 0.0027136472053825855}, {'label': 'admiration', 'score': 0.002337269950658083}, {'label': 'excitement', 'score': 0.002284029498696327}, {'label': 'amusement', 'score': 0.0020982827991247177}, {'label': 'disappointment', 'score': 0.001984446309506893}, {'label': 'disgust', 'score': 0.0015293288743123412}, {'label': 'joy', 'score': 0.001422982313670218}, {'label': 'anger', 'score': 0.0013162594987079501}, {'label': 'surprise', 'score': 0.0013138910289853811}, {'label': 'love', 'score': 0.0011996302055194974}, {'label': 'desire', 'score': 0.0011644070036709309}, {'label': 'sadness', 'score': 0.0009804089786484838}, {'label': 'fear', 'score': 0.0009044696926139295}, {'label': 'caring', 'score': 0.0007818490848876536}, {'label': 'gratitude', 'score': 0.0007220659172162414}, {'label': 'embarrassment', 'score': 0.0004802967596333474}, {'label': 'nervousness', 'score': 0.0002921129926107824}, {'label': 'remorse', 'score': 0.0002697735035326332}, {'label': 'grief', 'score': 0.0002654086274560541}, {'label': 'relief', 'score': 0.0002600076259113848}, {'label': 'pride', 'score': 0.0002212247927673161}]"
6,kreacher rock still fast breath come sob so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand,neutral,0.81450397,"{'neutral': 0.81450397, 'positive': 0.14439146, 'negative': 0.04110462}",neutral,0.963,"[{'label': 'neutral', 'score': 0.963045060634613}, {'label': 'approval', 'score': 0.010929648764431477}, {'label': 'annoyance', 'score': 0.007823757827281952}, {'label': 'realization', 'score': 0.006316399201750755}, {'label': 'admiration', 'score': 0.005610283929854631}, {'label': 'disgust', 'score': 0.0055433837696909904}, {'label': 'disappointment', 'score': 0.004762575961649418}, {'label': 'sadness', 'score': 0.0040437099523842335}, {'label': 'fear', 'score': 0.003725948976352811}, {'label': 'amusement', 'score': 0.003653665306046605}, {'label': 'excitement', 'score': 0.003379076486453414}, {'label': 'disapproval', 'score': 0.0028853374533355236}, {'label': 'anger', 'score': 0.0027064839377999306}, {'label': 'joy', 'score': 0.002409071195870638}, {'label': 'confusion', 'score': 0.002283916575834155}, {'label': 'surprise', 'score': 0.0017729619285091758}, {'label': 'love', 'score': 0.0017435007030144334}, {'label': 'curiosity', 'score': 0.0015228074043989182}, {'label': 'optimism', 'score': 0.0015214745653793216}, {'label': 'desire', 'score': 0.001520134275779128}, {'label': 'embarrassment', 'score': 0.00150730786845088}, {'label': 'caring', 'score': 0.0009561650222167373}, {'label': 'gratitude', 'score': 0.0009007366606965661}, {'label': 'grief', 'score': 0.000763143936637789}, {'label': 'nervousness', 'score': 0.0006261963280849159}, {'label': 'pride', 'score': 0.0005861581303179264}, {'label': 'remorse', 'score': 0.0004807436198461801}, {'label': 'relief', 'score': 0.000468546204501763}]"
6,so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand kreacher croak voice seem come across dark water,neutral,0.9024668,"{'neutral': 0.9024668, 'positive': 0.062170476, 'negative': 0.035362717}",neutral,0.955,"[{'label': 'neutral', 'score': 0.954988420009613}, {'label': 'approval', 'score': 0.014136109501123428}, {'label': 'admiration', 'score': 0.011534139513969421}, {'label': 'realization', 'score': 0.006522076204419136}, {'label': 'annoyance', 'score': 0.005818166770040989}, {'label': 'disgust', 'score': 0.00490077119320631}, {'label': 'disappointment', 'score': 0.00426149507984519}, {'label': 'excitement', 'score': 0.004152313806116581}, {'label': 'fear', 'score': 0.0036480678245425224}, {'label': 'amusement', 'score': 0.0032690882217139006}, {'label': 'disapproval', 'score': 0.0027854018844664097}, {'label': 'sadness', 'score': 0.0027698378544300795}, {'label': 'confusion', 'score': 0.0024851972702890635}, {'label': 'joy', 'score': 0.002210354432463646}, {'label': 'surprise', 'score': 0.0021723515819758177}, {'label': 'curiosity', 'score': 0.0017908886075019836}, {'label': 'optimism', 'score': 0.0015769371530041099}, {'label': 'anger', 'score': 0.0015522572211921215}, {'label': 'love', 'score': 0.0013286025496199727}, {'label': 'desire', 'score': 0.0011758097680285573}, {'label': 'embarrassment', 'score': 0.0011410221923142672}, {'label': 'gratitude', 'score': 0.0009398136171512306}, {'label': 'caring', 'score': 0.0007422882481478155}, {'label': 'pride', 'score': 0.0006158286705613136}, {'label': 'grief', 'score': 0.0005842474056407809}, {'label': 'nervousness', 'score': 0.0005756471655331552}, {'label': 'relief', 'score': 0.00047447875840589404}, {'label': 'remorse', 'score': 0.0003427927440498024}]"
6,well obvious harry say ron he disapparate but apparate cave say harry otherwise dumbledore elf magic like wizard magic say ron I mean apparate disapparate hogwart,neutral,0.8801493,"{'neutral': 0.8801493, 'positive': 0.09435862, 'negative': 0.025492094}",neutral,0.9584,"[{'label': 'neutral', 'score': 0.9584452509880066}, {'label': 'approval', 'score': 0.02532978728413582}, {'label': 'realization', 'score': 0.008833233267068863}, {'label': 'annoyance', 'score': 0.006767022889107466}, {'label': 'admiration', 'score': 0.004106228705495596}, {'label': 'amusement', 'score': 0.003077610395848751}, {'label': 'disapproval', 'score': 0.003072969149798155}, {'label': 'disappointment', 'score': 0.0026200353167951107}, {'label': 'confusion', 'score': 0.0022727090399712324}, {'label': 'optimism', 'score': 0.0022310938220471144}, {'label': 'disgust', 'score': 0.0022071239072829485}, {'label': 'excitement', 'score': 0.002068818546831608}, {'label': 'joy', 'score': 0.001702556386590004}, {'label': 'anger', 'score': 0.001386746414937079}, {'label': 'sadness', 'score': 0.0012585434596985579}, {'label': 'curiosity', 'score': 0.00117869779933244}, {'label': 'fear', 'score': 0.0011427809949964285}, {'label': 'surprise', 'score': 0.0009277672506868839}, {'label': 'gratitude', 'score': 0.0009149967809207737}, {'label': 'love', 'score': 0.0008872539619915187}, {'label': 'desire', 'score': 0.0007693794323131442}, {'label': 'embarrassment', 'score': 0.0007124157273210585}, {'label': 'caring', 'score': 0.0006927152280695736}, {'label': 'pride', 'score': 0.0004076100594829768}, {'label': 'relief', 'score': 0.00039716329774819314}, {'label': 'grief', 'score': 0.00029219433781690896}, {'label': 'nervousness', 'score': 0.0002805223921313882}, {'label': 'remorse', 'score': 0.0002533130464144051}]"
6,master regulus worry worried croak kreacher master regulus tell kreacher stay hidden leave house and little later master regulus come find kreacher cupboard one night master regulus strange usually disturb mind kreacher could tell ask kreacher take cave cave kreacher go dark lord and set,neutral,0.68169034,"{'neutral': 0.68169034, 'negative': 0.29378065, 'positive': 0.024528999}",neutral,0.5909,"[{'label': 'neutral', 'score': 0.5908625721931458}, {'label': 'nervousness', 'score': 0.08869548887014389}, {'label': 'fear', 'score': 0.08173476159572601}, {'label': 'caring', 'score': 0.03969665616750717}, {'label': 'sadness', 'score': 0.025543775409460068}, {'label': 'approval', 'score': 0.010818980634212494}, {'label': 'joy', 'score': 0.008970571681857109}, {'label': 'realization', 'score': 0.008870147168636322}, {'label': 'disappointment', 'score': 0.008081825450062752}, {'label': 'annoyance', 'score': 0.006514443084597588}, {'label': 'excitement', 'score': 0.00577918067574501}, {'label': 'optimism', 'score': 0.0049983179196715355}, {'label': 'relief', 'score': 0.004637122619897127}, {'label': 'confusion', 'score': 0.004525314085185528}, {'label': 'amusement', 'score': 0.0037160906940698624}, {'label': 'desire', 'score': 0.003556767012923956}, {'label': 'remorse', 'score': 0.0027611309196799994}, {'label': 'disapproval', 'score': 0.002731078304350376}, {'label': 'admiration', 'score': 0.0026813659351319075}, {'label': 'grief', 'score': 0.002355942502617836}, {'label': 'disgust', 'score': 0.00192962063010782}, {'label': 'gratitude', 'score': 0.0018847183091565967}, {'label': 'curiosity', 'score': 0.0018582844641059637}, {'label': 'embarrassment', 'score': 0.001788703491911292}, {'label': 'anger', 'score': 0.001706968410871923}, {'label': 'love', 'score': 0.001563578494824469}, {'label': 'surprise', 'score': 0.0014964694855734706}, {'label': 'pride', 'score': 0.000949334295000881}]"
