book_num,paragraph,spell,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores,dis_rob_emotion,dis_rob_emotion_score,dis_all_emotion_scores,v_sentiment,v_sentiment_score,v_all_scores
6,with scream pain ron hermione two goblin knock aside object also begin replicate half bury rise tide redhot treasure struggle yell harry thrust sword handle hufflepuff cup hook onto blade impervius screech hermione attempt protect ron goblin burn metal then bad scream yet make harry look ron hermione waistdeep treasure struggle keep bogrod slip beneath rise tide griphook sink sight nothing tip long finger leave view harry seize griphook finger pull,impervius,neutral,0.720735,"{'neutral': 0.720735, 'negative': 0.24071103, 'positive': 0.038553983}",neutral,0.9592,"[{'label': 'neutral', 'score': 0.9591736793518066}, {'label': 'annoyance', 'score': 0.012917342595756054}, {'label': 'sadness', 'score': 0.012195621617138386}, {'label': 'disappointment', 'score': 0.007390462793409824}, {'label': 'approval', 'score': 0.007111886516213417}, {'label': 'disgust', 'score': 0.006355545949190855}, {'label': 'fear', 'score': 0.006055639125406742}, {'label': 'anger', 'score': 0.006036139093339443}, {'label': 'realization', 'score': 0.005783991422504187}, {'label': 'disapproval', 'score': 0.003790658200159669}, {'label': 'amusement', 'score': 0.0031516309827566147}, {'label': 'admiration', 'score': 0.0025791958905756474}, {'label': 'joy', 'score': 0.0023027292918413877}, {'label': 'excitement', 'score': 0.0022190455347299576}, {'label': 'embarrassment', 'score': 0.001990480814129114}, {'label': 'caring', 'score': 0.0019442342454567552}, {'label': 'confusion', 'score': 0.001924591138958931}, {'label': 'desire', 'score': 0.0019164236728101969}, {'label': 'surprise', 'score': 0.001631278544664383}, {'label': 'optimism', 'score': 0.0015531715471297503}, {'label': 'curiosity', 'score': 0.0015161153860390186}, {'label': 'grief', 'score': 0.0014470546739175916}, {'label': 'love', 'score': 0.001204074826091528}, {'label': 'nervousness', 'score': 0.001191584044136107}, {'label': 'gratitude', 'score': 0.0008418561774305999}, {'label': 'remorse', 'score': 0.0007645334699191153}, {'label': 'relief', 'score': 0.0005605149199254811}, {'label': 'pride', 'score': 0.0005061993142589927}]",anger,0.9291,"[{'label': 'anger', 'score': 0.929083526134491}, {'label': 'fear', 'score': 0.04116484150290489}, {'label': 'sadness', 'score': 0.012013920582830906}, {'label': 'neutral', 'score': 0.007237862795591354}, {'label': 'joy', 'score': 0.005293974652886391}, {'label': 'surprise', 'score': 0.004672593902796507}, {'label': 'disgust', 'score': 0.0005333001026883721}]",neutral,0.709,"{'negative': 0.209, 'neutral': 0.709, 'positive': 0.081, 'compound': -0.875}"
6,harry seize griphook finger pull the blistered goblin emerge degree howl liberacorpus yell harry crash griphook land surface swell treasure sword fly harry hand get harry yelled fight pain hot metal skin griphook clamber onto shoulder determine avoid swell mass redhot object where sword,liberacorpus,neutral,0.7678105,"{'neutral': 0.7678105, 'negative': 0.16961019, 'positive': 0.06257922}",neutral,0.9694,"[{'label': 'neutral', 'score': 0.9693874716758728}, {'label': 'approval', 'score': 0.009902635589241982}, {'label': 'annoyance', 'score': 0.009286416694521904}, {'label': 'anger', 'score': 0.004572155885398388}, {'label': 'realization', 'score': 0.004520225804299116}, {'label': 'disgust', 'score': 0.003977353684604168}, {'label': 'disappointment', 'score': 0.0038433910813182592}, {'label': 'admiration', 'score': 0.0037421570159494877}, {'label': 'sadness', 'score': 0.003527931170538068}, {'label': 'disapproval', 'score': 0.0034991162829101086}, {'label': 'amusement', 'score': 0.0032151832710951567}, {'label': 'fear', 'score': 0.002975735580548644}, {'label': 'excitement', 'score': 0.002690443303436041}, {'label': 'joy', 'score': 0.0025183309335261583}, {'label': 'confusion', 'score': 0.0019286694005131721}, {'label': 'optimism', 'score': 0.001785413478501141}, {'label': 'caring', 'score': 0.0017237818101420999}, {'label': 'love', 'score': 0.0014913283521309495}, {'label': 'desire', 'score': 0.001458948478102684}, {'label': 'curiosity', 'score': 0.001452647615224123}, {'label': 'embarrassment', 'score': 0.0011935726506635547}, {'label': 'surprise', 'score': 0.0011925197904929519}, {'label': 'gratitude', 'score': 0.0010733058443292975}, {'label': 'grief', 'score': 0.000719477073289454}, {'label': 'nervousness', 'score': 0.0005726017407141626}, {'label': 'pride', 'score': 0.0005214157863520086}, {'label': 'remorse', 'score': 0.0005045809084549546}, {'label': 'relief', 'score': 0.00044646745664067566}]",anger,0.6598,"[{'label': 'anger', 'score': 0.6598230600357056}, {'label': 'sadness', 'score': 0.20664304494857788}, {'label': 'neutral', 'score': 0.0542680099606514}, {'label': 'surprise', 'score': 0.037113286554813385}, {'label': 'joy', 'score': 0.034211114048957825}, {'label': 'fear', 'score': 0.006618536543101072}, {'label': 'disgust', 'score': 0.001322961295954883}]",neutral,0.701,"{'negative': 0.199, 'neutral': 0.701, 'positive': 0.1, 'compound': -0.6597}"
6,thief he vanish midst advance crowd hold dagger accept without question slip hot metal harry struggle foot know way stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio,stupefy,neutral,0.8609435,"{'neutral': 0.8609435, 'negative': 0.0703767, 'positive': 0.06867982}",neutral,0.9685,"[{'label': 'neutral', 'score': 0.9684556722640991}, {'label': 'approval', 'score': 0.009898170828819275}, {'label': 'annoyance', 'score': 0.00860584806650877}, {'label': 'realization', 'score': 0.005615683738142252}, {'label': 'admiration', 'score': 0.004425274208188057}, {'label': 'disgust', 'score': 0.0038576130755245686}, {'label': 'disappointment', 'score': 0.003846645588055253}, {'label': 'anger', 'score': 0.0036917671095579863}, {'label': 'amusement', 'score': 0.0035827155224978924}, {'label': 'excitement', 'score': 0.0035365652292966843}, {'label': 'fear', 'score': 0.003171631833538413}, {'label': 'sadness', 'score': 0.0031588044948875904}, {'label': 'disapproval', 'score': 0.0029613683000206947}, {'label': 'joy', 'score': 0.0027128998190164566}, {'label': 'confusion', 'score': 0.002141351345926523}, {'label': 'optimism', 'score': 0.0018476388650014997}, {'label': 'surprise', 'score': 0.0017260249005630612}, {'label': 'curiosity', 'score': 0.00146663305349648}, {'label': 'embarrassment', 'score': 0.0013547351118177176}, {'label': 'desire', 'score': 0.00132521684281528}, {'label': 'caring', 'score': 0.0012057143030688167}, {'label': 'love', 'score': 0.0011945900041610003}, {'label': 'gratitude', 'score': 0.0010866832453757524}, {'label': 'grief', 'score': 0.0006941483588889241}, {'label': 'pride', 'score': 0.0006142992060631514}, {'label': 'nervousness', 'score': 0.0005879693198949099}, {'label': 'relief', 'score': 0.00046789433690719306}, {'label': 'remorse', 'score': 0.00045815587509423494}]",fear,0.9215,"[{'label': 'fear', 'score': 0.9215432405471802}, {'label': 'anger', 'score': 0.03813379257917404}, {'label': 'joy', 'score': 0.015893375501036644}, {'label': 'surprise', 'score': 0.009926148690283298}, {'label': 'sadness', 'score': 0.0071038538590073586}, {'label': 'neutral', 'score': 0.006847481243312359}, {'label': 'disgust', 'score': 0.0005521076382137835}]",neutral,0.792,"{'negative': 0.106, 'neutral': 0.792, 'positive': 0.101, 'compound': -0.1027}"
6,stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio the cuff break open loud bang this way harry yell still shoot stunning spell advance goblin sprint toward blind dragon,relashio,neutral,0.8380489,"{'neutral': 0.8380489, 'positive': 0.12824643, 'negative': 0.033704657}",neutral,0.9517,"[{'label': 'neutral', 'score': 0.9516767263412476}, {'label': 'admiration', 'score': 0.015971248969435692}, {'label': 'approval', 'score': 0.010050605051219463}, {'label': 'annoyance', 'score': 0.009529697708785534}, {'label': 'excitement', 'score': 0.007449811790138483}, {'label': 'fear', 'score': 0.006676491349935532}, {'label': 'disgust', 'score': 0.0053636906668543816}, {'label': 'realization', 'score': 0.0052462671883404255}, {'label': 'anger', 'score': 0.005110256373882294}, {'label': 'amusement', 'score': 0.004288830794394016}, {'label': 'joy', 'score': 0.0037611518055200577}, {'label': 'disappointment', 'score': 0.0036941985599696636}, {'label': 'surprise', 'score': 0.003611281281337142}, {'label': 'disapproval', 'score': 0.0026916181668639183}, {'label': 'sadness', 'score': 0.0024244263768196106}, {'label': 'optimism', 'score': 0.001997397979721427}, {'label': 'confusion', 'score': 0.0016510715940967202}, {'label': 'embarrassment', 'score': 0.0015190357808023691}, {'label': 'curiosity', 'score': 0.0014473963528871536}, {'label': 'desire', 'score': 0.001333944033831358}, {'label': 'pride', 'score': 0.0012678903294727206}, {'label': 'caring', 'score': 0.001040974399074912}, {'label': 'love', 'score': 0.0009660208597779274}, {'label': 'gratitude', 'score': 0.0009603437501937151}, {'label': 'grief', 'score': 0.0007584872073493898}, {'label': 'nervousness', 'score': 0.0007321641896851361}, {'label': 'relief', 'score': 0.0005770848365500569}, {'label': 'remorse', 'score': 0.00036677203024737537}]",anger,0.4109,"[{'label': 'anger', 'score': 0.4108877182006836}, {'label': 'joy', 'score': 0.2286778837442398}, {'label': 'fear', 'score': 0.15357932448387146}, {'label': 'surprise', 'score': 0.14885872602462769}, {'label': 'neutral', 'score': 0.041966818273067474}, {'label': 'sadness', 'score': 0.01474836841225624}, {'label': 'disgust', 'score': 0.0012812558561563492}]",neutral,0.8,"{'negative': 0.099, 'neutral': 0.8, 'positive': 0.101, 'compound': 0.0516}"
6,we never get big hermione scream dragon open mouth belch flame blast tunnel whose floor ceiling crack crumble by sheer force dragon claw fight way harry eye shut tight heat dust deafen crash rock dragon roar could cling back expect shake moment hear hermione yell defodio she help dragon enlarge passageway carve ceiling struggle upward toward fresher air away shriek clank goblin harry ron copy blast ceiling apart gouge spell they pass underground lake great crawl snarl beast seem sense freedom space ahead behind passage full dragon thrash spiked tail great lump rock gigantic fractured stalactite clank goblin seem grow muffled ahead dragon fire keep progress clear,defodio,neutral,0.66140527,"{'neutral': 0.66140527, 'negative': 0.2622023, 'positive': 0.07639247}",neutral,0.9665,"[{'label': 'neutral', 'score': 0.9665297269821167}, {'label': 'approval', 'score': 0.015285986475646496}, {'label': 'annoyance', 'score': 0.009703018702566624}, {'label': 'disapproval', 'score': 0.0066000958904623985}, {'label': 'realization', 'score': 0.006256046239286661}, {'label': 'disappointment', 'score': 0.005703973583877087}, {'label': 'admiration', 'score': 0.004485185723751783}, {'label': 'sadness', 'score': 0.003382384544238448}, {'label': 'disgust', 'score': 0.002805901924148202}, {'label': 'optimism', 'score': 0.002722692908719182}, {'label': 'fear', 'score': 0.0026795021258294582}, {'label': 'anger', 'score': 0.0022888951934874058}, {'label': 'caring', 'score': 0.0019696680828928947}, {'label': 'excitement', 'score': 0.0016683483263477683}, {'label': 'desire', 'score': 0.0016444878419861197}, {'label': 'amusement', 'score': 0.0016067865071818233}, {'label': 'joy', 'score': 0.0015706208068877459}, {'label': 'confusion', 'score': 0.0012857560068368912}, {'label': 'gratitude', 'score': 0.0008872314938344061}, {'label': 'curiosity', 'score': 0.0008563101873733103}, {'label': 'surprise', 'score': 0.000762955576647073}, {'label': 'embarrassment', 'score': 0.0007348918006755412}, {'label': 'love', 'score': 0.000691919878590852}, {'label': 'nervousness', 'score': 0.0005929972976446152}, {'label': 'relief', 'score': 0.0005490046460181475}, {'label': 'grief', 'score': 0.0005254498682916164}, {'label': 'pride', 'score': 0.0004842595080845058}, {'label': 'remorse', 'score': 0.000357500888640061}]",fear,0.9581,"[{'label': 'fear', 'score': 0.9580786228179932}, {'label': 'anger', 'score': 0.02236706204712391}, {'label': 'surprise', 'score': 0.007235926575958729}, {'label': 'sadness', 'score': 0.005239668767899275}, {'label': 'joy', 'score': 0.003747269744053483}, {'label': 'neutral', 'score': 0.0028526759706437588}, {'label': 'disgust', 'score': 0.0004787145589943975}]",neutral,0.731,"{'negative': 0.111, 'neutral': 0.731, 'positive': 0.158, 'compound': 0.8442}"
6,harry seize ron wrist raise wand many stun even attempt would give away position one death eater wave wand scream stop still echo around distant mountain accio cloak roar one death eater harry seize fold make attempt escape the summon charm work not wrapper potter yell death eater try charm fellow spread,accio,neutral,0.75882083,"{'neutral': 0.75882083, 'negative': 0.21002091, 'positive': 0.031158267}",neutral,0.969,"[{'label': 'neutral', 'score': 0.9690453410148621}, {'label': 'approval', 'score': 0.010325954295694828}, {'label': 'annoyance', 'score': 0.009253283031284809}, {'label': 'realization', 'score': 0.005653600674122572}, {'label': 'disapproval', 'score': 0.005301912780851126}, {'label': 'disappointment', 'score': 0.004274732433259487}, {'label': 'disgust', 'score': 0.0034268347080796957}, {'label': 'anger', 'score': 0.0033643923234194517}, {'label': 'sadness', 'score': 0.003043971722945571}, {'label': 'admiration', 'score': 0.0029729059897363186}, {'label': 'amusement', 'score': 0.002919936552643776}, {'label': 'confusion', 'score': 0.00240000756457448}, {'label': 'fear', 'score': 0.0023771519772708416}, {'label': 'excitement', 'score': 0.0019861431792378426}, {'label': 'joy', 'score': 0.0018337160581722856}, {'label': 'optimism', 'score': 0.0017188829369843006}, {'label': 'curiosity', 'score': 0.0014157344121485949}, {'label': 'desire', 'score': 0.0011550835333764553}, {'label': 'caring', 'score': 0.0011537964455783367}, {'label': 'embarrassment', 'score': 0.0011294154683128}, {'label': 'surprise', 'score': 0.0011249835370108485}, {'label': 'love', 'score': 0.001031304127536714}, {'label': 'gratitude', 'score': 0.0009767042938619852}, {'label': 'grief', 'score': 0.0005813578609377146}, {'label': 'nervousness', 'score': 0.00048472615890204906}, {'label': 'remorse', 'score': 0.00042492628563195467}, {'label': 'pride', 'score': 0.0003903206088580191}, {'label': 'relief', 'score': 0.00037863629404455423}]",anger,0.8431,"[{'label': 'anger', 'score': 0.8430953025817871}, {'label': 'fear', 'score': 0.08479231595993042}, {'label': 'surprise', 'score': 0.02259990945458412}, {'label': 'neutral', 'score': 0.01908445917069912}, {'label': 'sadness', 'score': 0.016048049554228783}, {'label': 'joy', 'score': 0.013309022411704063}, {'label': 'disgust', 'score': 0.001070972066372633}]",neutral,0.65,"{'negative': 0.245, 'neutral': 0.65, 'positive': 0.105, 'compound': -0.8885}"
6,harry sure they seemed come quickly take drag rattle breath detest taste despair air close he raise wand he could would suffer dementor kiss whatever happen afterward it ron hermione thought whisper expecto patronum the silver stag burst wand charge the dementor scatter triumphant yell somewhere sight it I see patronus stag,expecto patronum,neutral,0.50767726,"{'neutral': 0.50767726, 'negative': 0.45759737, 'positive': 0.034725353}",neutral,0.9547,"[{'label': 'neutral', 'score': 0.9546820521354675}, {'label': 'approval', 'score': 0.02631399780511856}, {'label': 'annoyance', 'score': 0.007961991243064404}, {'label': 'realization', 'score': 0.007023252081125975}, {'label': 'admiration', 'score': 0.003777366830036044}, {'label': 'disgust', 'score': 0.003311032662168145}, {'label': 'disapproval', 'score': 0.002663268707692623}, {'label': 'disappointment', 'score': 0.0026215456891804934}, {'label': 'optimism', 'score': 0.0025304481387138367}, {'label': 'amusement', 'score': 0.0024882168509066105}, {'label': 'excitement', 'score': 0.0023146208841353655}, {'label': 'anger', 'score': 0.0021365087013691664}, {'label': 'fear', 'score': 0.0019621020182967186}, {'label': 'joy', 'score': 0.0017522473353892565}, {'label': 'sadness', 'score': 0.00159876246470958}, {'label': 'confusion', 'score': 0.001550254295580089}, {'label': 'desire', 'score': 0.0011777293402701616}, {'label': 'love', 'score': 0.0010548204882070422}, {'label': 'caring', 'score': 0.0010148179717361927}, {'label': 'curiosity', 'score': 0.000868782342877239}, {'label': 'surprise', 'score': 0.0007648497703485191}, {'label': 'embarrassment', 'score': 0.0007375488057732582}, {'label': 'gratitude', 'score': 0.0006817660760134459}, {'label': 'pride', 'score': 0.0004609260940924287}, {'label': 'relief', 'score': 0.0004346886998973787}, {'label': 'nervousness', 'score': 0.0003782850399147719}, {'label': 'grief', 'score': 0.0003215202013961971}, {'label': 'remorse', 'score': 0.0002772720472421497}]",fear,0.8602,"[{'label': 'fear', 'score': 0.8602479696273804}, {'label': 'sadness', 'score': 0.12316370010375977}, {'label': 'joy', 'score': 0.007510388270020485}, {'label': 'anger', 'score': 0.0045855059288442135}, {'label': 'neutral', 'score': 0.002743415767326951}, {'label': 'surprise', 'score': 0.0010945996036753058}, {'label': 'disgust', 'score': 0.0006543250638060272}]",neutral,0.735,"{'negative': 0.126, 'neutral': 0.735, 'positive': 0.139, 'compound': 0.2023}"
6,stag roar barman pull wand stag you idiot expecto patronum something huge horn erupt wand head charge toward high street sight that I see say death eater though less certainty,expecto patronum,negative,0.753135,"{'negative': 0.753135, 'neutral': 0.227307, 'positive': 0.019557893}",neutral,0.4339,"[{'label': 'neutral', 'score': 0.43385839462280273}, {'label': 'annoyance', 'score': 0.3666132092475891}, {'label': 'anger', 'score': 0.17932936549186707}, {'label': 'confusion', 'score': 0.061018891632556915}, {'label': 'disapproval', 'score': 0.026297006756067276}, {'label': 'disgust', 'score': 0.01898551732301712}, {'label': 'disappointment', 'score': 0.009588953107595444}, {'label': 'curiosity', 'score': 0.009310882538557053}, {'label': 'amusement', 'score': 0.006374865770339966}, {'label': 'realization', 'score': 0.0061509571969509125}, {'label': 'approval', 'score': 0.004979509860277176}, {'label': 'embarrassment', 'score': 0.0037446857895702124}, {'label': 'surprise', 'score': 0.003387985983863473}, {'label': 'optimism', 'score': 0.002911279909312725}, {'label': 'fear', 'score': 0.002381864469498396}, {'label': 'sadness', 'score': 0.0015185651136562228}, {'label': 'desire', 'score': 0.0011577807599678636}, {'label': 'excitement', 'score': 0.0009311896283179522}, {'label': 'joy', 'score': 0.000927275454159826}, {'label': 'nervousness', 'score': 0.000919761776458472}, {'label': 'caring', 'score': 0.0009048088686540723}, {'label': 'admiration', 'score': 0.000852908764500171}, {'label': 'gratitude', 'score': 0.0006841709837317467}, {'label': 'love', 'score': 0.00046269508311524987}, {'label': 'grief', 'score': 0.0004347247304394841}, {'label': 'pride', 'score': 0.0002578588610049337}, {'label': 'remorse', 'score': 0.00024469781783409417}, {'label': 'relief', 'score': 0.00020268757361918688}]",anger,0.8969,"[{'label': 'anger', 'score': 0.8968884944915771}, {'label': 'fear', 'score': 0.06304667890071869}, {'label': 'neutral', 'score': 0.016621943563222885}, {'label': 'surprise', 'score': 0.015082084573805332}, {'label': 'joy', 'score': 0.003507067449390888}, {'label': 'sadness', 'score': 0.0025907629169523716}, {'label': 'disgust', 'score': 0.002263023518025875}]",neutral,0.69,"{'negative': 0.199, 'neutral': 0.69, 'positive': 0.111, 'compound': -0.6361}"
6,and spit face harry pull cloak raise wand say you do as amycus spin around harry shout crucio the death eater lift foot he writhe air like drown man thrash howl pain crunch shatter glass smash front bookcase crumple insensible floor,crucio,neutral,0.64437526,"{'neutral': 0.64437526, 'negative': 0.29786298, 'positive': 0.057761736}",neutral,0.9251,"[{'label': 'neutral', 'score': 0.9251471757888794}, {'label': 'annoyance', 'score': 0.021756943315267563}, {'label': 'sadness', 'score': 0.017924705520272255}, {'label': 'disgust', 'score': 0.016494469717144966}, {'label': 'anger', 'score': 0.015677159652113914}, {'label': 'fear', 'score': 0.0099876020103693}, {'label': 'disappointment', 'score': 0.007664285134524107}, {'label': 'approval', 'score': 0.0058290655724704266}, {'label': 'realization', 'score': 0.005761622916907072}, {'label': 'amusement', 'score': 0.004239712376147509}, {'label': 'disapproval', 'score': 0.003509626956656575}, {'label': 'embarrassment', 'score': 0.0032127443701028824}, {'label': 'surprise', 'score': 0.002809181809425354}, {'label': 'excitement', 'score': 0.0022087418474256992}, {'label': 'admiration', 'score': 0.002193197375163436}, {'label': 'grief', 'score': 0.002163681434467435}, {'label': 'curiosity', 'score': 0.0020364096853882074}, {'label': 'confusion', 'score': 0.0019773554522544146}, {'label': 'desire', 'score': 0.0019375990377739072}, {'label': 'joy', 'score': 0.0017936372896656394}, {'label': 'caring', 'score': 0.001457415521144867}, {'label': 'optimism', 'score': 0.0012947743525728583}, {'label': 'love', 'score': 0.0012179056648164988}, {'label': 'nervousness', 'score': 0.001156267593614757}, {'label': 'gratitude', 'score': 0.0007133780745789409}, {'label': 'remorse', 'score': 0.0006808317266404629}, {'label': 'pride', 'score': 0.0005002960679121315}, {'label': 'relief', 'score': 0.00046902321628294885}]",anger,0.9179,"[{'label': 'anger', 'score': 0.9178532958030701}, {'label': 'fear', 'score': 0.04704184830188751}, {'label': 'surprise', 'score': 0.01044642087072134}, {'label': 'neutral', 'score': 0.009115427732467651}, {'label': 'joy', 'score': 0.007837869226932526}, {'label': 'sadness', 'score': 0.007135698106139898}, {'label': 'disgust', 'score': 0.0005694875144399703}]",neutral,0.734,"{'negative': 0.216, 'neutral': 0.734, 'positive': 0.05, 'compound': -0.8555}"
6,professor something hide I suppose find could diadem I could speak professor flitwick there sound movement clink glass amycus come round before harry luna could act professor mcgonagall rise foot point wand groggy death eater say imperio amycus get walk sister pick wand shuffle obediently professor mcgonagall hand along then lay floor beside alecto,imperio,neutral,0.89691025,"{'neutral': 0.89691025, 'positive': 0.07522431, 'negative': 0.027865406}",neutral,0.9664,"[{'label': 'neutral', 'score': 0.9664495587348938}, {'label': 'approval', 'score': 0.022557580843567848}, {'label': 'annoyance', 'score': 0.007043142803013325}, {'label': 'realization', 'score': 0.005944513715803623}, {'label': 'admiration', 'score': 0.004339441191405058}, {'label': 'disapproval', 'score': 0.0032867658883333206}, {'label': 'disappointment', 'score': 0.0027492830995470285}, {'label': 'optimism', 'score': 0.0021104116458445787}, {'label': 'amusement', 'score': 0.002054424025118351}, {'label': 'anger', 'score': 0.0020520484540611506}, {'label': 'disgust', 'score': 0.0019891385454684496}, {'label': 'confusion', 'score': 0.0019730052445083857}, {'label': 'excitement', 'score': 0.0015730710001662374}, {'label': 'joy', 'score': 0.0014782820362597704}, {'label': 'sadness', 'score': 0.0014114126097410917}, {'label': 'curiosity', 'score': 0.0012631327845156193}, {'label': 'caring', 'score': 0.001238462864421308}, {'label': 'love', 'score': 0.0012166394153609872}, {'label': 'fear', 'score': 0.0010584304109215736}, {'label': 'desire', 'score': 0.0009079085430130363}, {'label': 'gratitude', 'score': 0.000863996334373951}, {'label': 'surprise', 'score': 0.0006222364027053118}, {'label': 'embarrassment', 'score': 0.0006096985307522118}, {'label': 'pride', 'score': 0.00036807081778533757}, {'label': 'relief', 'score': 0.00033918654662556946}, {'label': 'remorse', 'score': 0.00032020057551562786}, {'label': 'grief', 'score': 0.0003178419137839228}, {'label': 'nervousness', 'score': 0.00026373748551122844}]",neutral,0.4625,"[{'label': 'neutral', 'score': 0.46252262592315674}, {'label': 'joy', 'score': 0.15947595238685608}, {'label': 'fear', 'score': 0.13558542728424072}, {'label': 'surprise', 'score': 0.10977031290531158}, {'label': 'sadness', 'score': 0.10602836310863495}, {'label': 'anger', 'score': 0.023787034675478935}, {'label': 'disgust', 'score': 0.002830232959240675}]",neutral,0.848,"{'negative': 0.097, 'neutral': 0.848, 'positive': 0.055, 'compound': -0.34}"
6,professor harry say approach little charm master professor I sorry interrupt important have get idea diadem ravenclaw protego horribilis diadem ravenclaw squeak flitwick a little extra wisdom never go amiss potter I hardly think would much use situation I mean know,protego horribilis,neutral,0.6682509,"{'neutral': 0.6682509, 'negative': 0.19497861, 'positive': 0.1367705}",remorse,0.7725,"[{'label': 'remorse', 'score': 0.7724933624267578}, {'label': 'sadness', 'score': 0.1616271585226059}, {'label': 'neutral', 'score': 0.07030493021011353}, {'label': 'disappointment', 'score': 0.06811048090457916}, {'label': 'disapproval', 'score': 0.06617475301027298}, {'label': 'approval', 'score': 0.02291000448167324}, {'label': 'realization', 'score': 0.022124839946627617}, {'label': 'embarrassment', 'score': 0.02071566879749298}, {'label': 'annoyance', 'score': 0.014378199353814125}, {'label': 'gratitude', 'score': 0.010812216438353062}, {'label': 'caring', 'score': 0.010207046754658222}, {'label': 'optimism', 'score': 0.00982070341706276}, {'label': 'confusion', 'score': 0.008966222405433655}, {'label': 'anger', 'score': 0.004393598530441523}, {'label': 'curiosity', 'score': 0.004333086311817169}, {'label': 'love', 'score': 0.004248345270752907}, {'label': 'desire', 'score': 0.003891566302627325}, {'label': 'grief', 'score': 0.003722787369042635}, {'label': 'disgust', 'score': 0.00368899037130177}, {'label': 'admiration', 'score': 0.0031005956698209047}, {'label': 'amusement', 'score': 0.0026004284154623747}, {'label': 'relief', 'score': 0.002175938105210662}, {'label': 'joy', 'score': 0.002001330256462097}, {'label': 'nervousness', 'score': 0.0019089074339717627}, {'label': 'fear', 'score': 0.0011619421420618892}, {'label': 'excitement', 'score': 0.0010543513344600797}, {'label': 'surprise', 'score': 0.0009635491878725588}, {'label': 'pride', 'score': 0.0006871639052405953}]",sadness,0.4337,"[{'label': 'sadness', 'score': 0.4336952567100525}, {'label': 'surprise', 'score': 0.34166282415390015}, {'label': 'neutral', 'score': 0.12709073722362518}, {'label': 'joy', 'score': 0.0844581127166748}, {'label': 'anger', 'score': 0.0062359473668038845}, {'label': 'fear', 'score': 0.005751344375312328}, {'label': 'disgust', 'score': 0.0011057292576879263}]",neutral,0.744,"{'negative': 0.086, 'neutral': 0.744, 'positive': 0.17, 'compound': 0.5616}"
6,go wake student horace harry stay watch slughorn splutter he luna run professor mcgonagall take position middle corridor raise wand piertotum oh heaven sake filch the aged caretaker come hobble view shout student bed student corridor,piertotum,neutral,0.8264571,"{'neutral': 0.8264571, 'positive': 0.090573624, 'negative': 0.08296927}",neutral,0.9663,"[{'label': 'neutral', 'score': 0.9663190841674805}, {'label': 'annoyance', 'score': 0.011394830420613289}, {'label': 'approval', 'score': 0.008537240326404572}, {'label': 'realization', 'score': 0.0047884429804980755}, {'label': 'anger', 'score': 0.004361764993518591}, {'label': 'disgust', 'score': 0.0041975174099206924}, {'label': 'excitement', 'score': 0.00415490148589015}, {'label': 'amusement', 'score': 0.004124728497117758}, {'label': 'disappointment', 'score': 0.003934117965400219}, {'label': 'admiration', 'score': 0.0038081465754657984}, {'label': 'disapproval', 'score': 0.003163596149533987}, {'label': 'joy', 'score': 0.003068509278818965}, {'label': 'sadness', 'score': 0.0029804445803165436}, {'label': 'fear', 'score': 0.0028868867084383965}, {'label': 'surprise', 'score': 0.001892663654871285}, {'label': 'confusion', 'score': 0.0017186105251312256}, {'label': 'optimism', 'score': 0.0015742472605779767}, {'label': 'embarrassment', 'score': 0.0015437662368640304}, {'label': 'curiosity', 'score': 0.0014135633828118443}, {'label': 'caring', 'score': 0.0013222061097621918}, {'label': 'desire', 'score': 0.0012648585252463818}, {'label': 'gratitude', 'score': 0.0011954347137361765}, {'label': 'love', 'score': 0.0011778587941080332}, {'label': 'grief', 'score': 0.0006627804832533002}, {'label': 'pride', 'score': 0.0006445290637202561}, {'label': 'nervousness', 'score': 0.000595230027101934}, {'label': 'relief', 'score': 0.0005204725894145668}, {'label': 'remorse', 'score': 0.00046519600437022746}]",joy,0.5832,"[{'label': 'joy', 'score': 0.5832242965698242}, {'label': 'sadness', 'score': 0.14971768856048584}, {'label': 'neutral', 'score': 0.087997205555439}, {'label': 'surprise', 'score': 0.08399157971143723}, {'label': 'anger', 'score': 0.0736955925822258}, {'label': 'fear', 'score': 0.020704543218016624}, {'label': 'disgust', 'score': 0.0006691262824460864}]",neutral,0.914,"{'negative': 0.0, 'neutral': 0.914, 'positive': 0.086, 'compound': 0.5106}"
