book_num,sentence,spell,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores,dis_rob_emotion,dis_rob_emotion_score,dis_all_emotion_scores,v_sentiment,v_sentiment_score,v_all_scores
5,impedimenta yell roll crouch close dark ground miraculously jinx hit one stumble fall trip harry leapt foot sprint snape,impedimenta,neutral,0.60946536,"{'neutral': 0.60946536, 'positive': 0.372309, 'negative': 0.018225687}",neutral,0.7702,"[{'label': 'neutral', 'score': 0.7701973915100098}, {'label': 'approval', 'score': 0.03181852400302887}, {'label': 'optimism', 'score': 0.0221246387809515}, {'label': 'realization', 'score': 0.01971997506916523}, {'label': 'surprise', 'score': 0.018880942836403847}, {'label': 'admiration', 'score': 0.018628709018230438}, {'label': 'excitement', 'score': 0.013396875001490116}, {'label': 'gratitude', 'score': 0.012020640075206757}, {'label': 'fear', 'score': 0.011621091514825821}, {'label': 'relief', 'score': 0.010852753184735775}, {'label': 'pride', 'score': 0.007096192799508572}, {'label': 'disappointment', 'score': 0.0069104027934372425}, {'label': 'joy', 'score': 0.006554644089192152}, {'label': 'annoyance', 'score': 0.006139256060123444}, {'label': 'caring', 'score': 0.005084111820906401}, {'label': 'sadness', 'score': 0.0048356130719184875}, {'label': 'embarrassment', 'score': 0.0032563814893364906}, {'label': 'nervousness', 'score': 0.002944240113720298}, {'label': 'desire', 'score': 0.002710964297875762}, {'label': 'disgust', 'score': 0.0025364982429891825}, {'label': 'disapproval', 'score': 0.0024417764507234097}, {'label': 'grief', 'score': 0.0018501230515539646}, {'label': 'amusement', 'score': 0.0016487640095874667}, {'label': 'remorse', 'score': 0.001178746111690998}, {'label': 'anger', 'score': 0.0010518593480810523}, {'label': 'confusion', 'score': 0.0010366233764216304}, {'label': 'curiosity', 'score': 0.0007724455208517611}, {'label': 'love', 'score': 0.00030531256925314665}]",fear,0.7175,"[{'label': 'fear', 'score': 0.7174664735794067}, {'label': 'neutral', 'score': 0.12557204067707062}, {'label': 'joy', 'score': 0.05663228780031204}, {'label': 'surprise', 'score': 0.042321883141994476}, {'label': 'sadness', 'score': 0.031549904495477676}, {'label': 'anger', 'score': 0.025653978809714317}, {'label': 'disgust', 'score': 0.0008033897611312568}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
5,harry tore past hagrid opponent take aim snape back yelled stupefy,stupefy,neutral,0.7761334,"{'neutral': 0.7761334, 'negative': 0.16328299, 'positive': 0.060583632}",neutral,0.9356,"[{'label': 'neutral', 'score': 0.9355683326721191}, {'label': 'approval', 'score': 0.015864528715610504}, {'label': 'annoyance', 'score': 0.012232959270477295}, {'label': 'disgust', 'score': 0.01193229015916586}, {'label': 'realization', 'score': 0.007663445547223091}, {'label': 'fear', 'score': 0.006838464643806219}, {'label': 'disappointment', 'score': 0.006334739271551371}, {'label': 'admiration', 'score': 0.005429350305348635}, {'label': 'disapproval', 'score': 0.004637690261006355}, {'label': 'amusement', 'score': 0.004531302023679018}, {'label': 'sadness', 'score': 0.0038750097155570984}, {'label': 'embarrassment', 'score': 0.003867695340886712}, {'label': 'confusion', 'score': 0.0028227230068296194}, {'label': 'anger', 'score': 0.001956786960363388}, {'label': 'excitement', 'score': 0.0019039686303585768}, {'label': 'caring', 'score': 0.0014204204780980945}, {'label': 'curiosity', 'score': 0.0014001635136082768}, {'label': 'optimism', 'score': 0.0013606903376057744}, {'label': 'nervousness', 'score': 0.001344716758467257}, {'label': 'joy', 'score': 0.0013445294462144375}, {'label': 'surprise', 'score': 0.001229422981850803}, {'label': 'desire', 'score': 0.0009057497372850776}, {'label': 'love', 'score': 0.0008750795386731625}, {'label': 'gratitude', 'score': 0.0007423118804581463}, {'label': 'grief', 'score': 0.0006441523437388241}, {'label': 'relief', 'score': 0.0006328732706606388}, {'label': 'pride', 'score': 0.0005753079894930124}, {'label': 'remorse', 'score': 0.0005314726731739938}]",fear,0.8699,"[{'label': 'fear', 'score': 0.8699113130569458}, {'label': 'neutral', 'score': 0.054914817214012146}, {'label': 'anger', 'score': 0.03177967667579651}, {'label': 'joy', 'score': 0.025857683271169662}, {'label': 'surprise', 'score': 0.007959841750562191}, {'label': 'disgust', 'score': 0.006201493553817272}, {'label': 'sadness', 'score': 0.003375206608325243}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
5,but snape parried curse knock harry backward foot could complete harry roll scramble back huge death eater behind yell incendio harry hear explosive bang dance orange light spill hagrid house fire,incendio,neutral,0.5852604,"{'neutral': 0.5852604, 'negative': 0.3564561, 'positive': 0.05828352}",neutral,0.9321,"[{'label': 'neutral', 'score': 0.9321466088294983}, {'label': 'fear', 'score': 0.02382775768637657}, {'label': 'annoyance', 'score': 0.013396070338785648}, {'label': 'disgust', 'score': 0.012918624095618725}, {'label': 'anger', 'score': 0.008745020255446434}, {'label': 'sadness', 'score': 0.008467121981084347}, {'label': 'approval', 'score': 0.007615846116095781}, {'label': 'realization', 'score': 0.006755623035132885}, {'label': 'disappointment', 'score': 0.005740337539464235}, {'label': 'excitement', 'score': 0.005626320373266935}, {'label': 'amusement', 'score': 0.005593971349298954}, {'label': 'admiration', 'score': 0.004601224325597286}, {'label': 'surprise', 'score': 0.003995503298938274}, {'label': 'joy', 'score': 0.003990329802036285}, {'label': 'embarrassment', 'score': 0.0032235828693956137}, {'label': 'disapproval', 'score': 0.003027691040188074}, {'label': 'desire', 'score': 0.001739208702929318}, {'label': 'confusion', 'score': 0.0017203455790877342}, {'label': 'nervousness', 'score': 0.0017190490616485476}, {'label': 'grief', 'score': 0.0016697150422260165}, {'label': 'optimism', 'score': 0.0015890041831880808}, {'label': 'curiosity', 'score': 0.0014374952297657728}, {'label': 'love', 'score': 0.0011828431161120534}, {'label': 'caring', 'score': 0.0011520771076902747}, {'label': 'pride', 'score': 0.0010327671188861132}, {'label': 'gratitude', 'score': 0.0008472750778310001}, {'label': 'relief', 'score': 0.0007300308207049966}, {'label': 'remorse', 'score': 0.0005260417237877846}]",anger,0.9668,"[{'label': 'anger', 'score': 0.9668182134628296}, {'label': 'fear', 'score': 0.014493182301521301}, {'label': 'sadness', 'score': 0.006012977100908756}, {'label': 'joy', 'score': 0.005682722665369511}, {'label': 'neutral', 'score': 0.0035257330164313316}, {'label': 'surprise', 'score': 0.0030791109893471003}, {'label': 'disgust', 'score': 0.00038810132537037134}]",neutral,0.626,"{'negative': 0.306, 'neutral': 0.626, 'positive': 0.068, 'compound': -0.9052}"
5,we put house say harry charm aguamenti,aguamenti,neutral,0.8931182,"{'neutral': 0.8931182, 'positive': 0.0818889, 'negative': 0.024992961}",neutral,0.9659,"[{'label': 'neutral', 'score': 0.9658508896827698}, {'label': 'approval', 'score': 0.017088554799556732}, {'label': 'annoyance', 'score': 0.006623061839491129}, {'label': 'realization', 'score': 0.006431736517697573}, {'label': 'admiration', 'score': 0.004122104030102491}, {'label': 'disapproval', 'score': 0.0032902320381253958}, {'label': 'disappointment', 'score': 0.0029473532922565937}, {'label': 'excitement', 'score': 0.0028821153100579977}, {'label': 'joy', 'score': 0.0026415877509862185}, {'label': 'anger', 'score': 0.002123577520251274}, {'label': 'amusement', 'score': 0.0020733894780278206}, {'label': 'disgust', 'score': 0.0020414763130247593}, {'label': 'optimism', 'score': 0.0018857952672988176}, {'label': 'confusion', 'score': 0.0018559880554676056}, {'label': 'sadness', 'score': 0.0017398312920704484}, {'label': 'love', 'score': 0.0013030177215114236}, {'label': 'fear', 'score': 0.001292822533287108}, {'label': 'gratitude', 'score': 0.0011425301199778914}, {'label': 'curiosity', 'score': 0.001095802173949778}, {'label': 'desire', 'score': 0.001005083555355668}, {'label': 'surprise', 'score': 0.0009711591992527246}, {'label': 'caring', 'score': 0.0009471176308579743}, {'label': 'embarrassment', 'score': 0.0007770719821564853}, {'label': 'pride', 'score': 0.000516191590577364}, {'label': 'relief', 'score': 0.00045254232827574015}, {'label': 'grief', 'score': 0.000376537733245641}, {'label': 'remorse', 'score': 0.00036206431104801595}, {'label': 'nervousness', 'score': 0.0003337798989377916}]",joy,0.8943,"[{'label': 'joy', 'score': 0.8942595720291138}, {'label': 'neutral', 'score': 0.071045882999897}, {'label': 'surprise', 'score': 0.021980689838528633}, {'label': 'anger', 'score': 0.007119296584278345}, {'label': 'sadness', 'score': 0.004094231873750687}, {'label': 'disgust', 'score': 0.0010375742567703128}, {'label': 'fear', 'score': 0.00046284921700134873}]",neutral,0.69,"{'negative': 0.0, 'neutral': 0.69, 'positive': 0.31, 'compound': 0.4019}"
5,know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti,aguamenti,neutral,0.8570935,"{'neutral': 0.8570935, 'positive': 0.10558687, 'negative': 0.037319597}",neutral,0.9675,"[{'label': 'neutral', 'score': 0.9674555659294128}, {'label': 'approval', 'score': 0.014904695563018322}, {'label': 'annoyance', 'score': 0.008208513259887695}, {'label': 'realization', 'score': 0.0074814059771597385}, {'label': 'admiration', 'score': 0.004152260720729828}, {'label': 'disgust', 'score': 0.003270803950726986}, {'label': 'disappointment', 'score': 0.0032096824143081903}, {'label': 'confusion', 'score': 0.0027641707565635443}, {'label': 'excitement', 'score': 0.002711410168558359}, {'label': 'disapproval', 'score': 0.002416794653981924}, {'label': 'anger', 'score': 0.002348638605326414}, {'label': 'amusement', 'score': 0.002236507600173354}, {'label': 'optimism', 'score': 0.0019387399079278111}, {'label': 'curiosity', 'score': 0.001802697079256177}, {'label': 'sadness', 'score': 0.0017741393530741334}, {'label': 'fear', 'score': 0.0016794060356914997}, {'label': 'joy', 'score': 0.0016543950187042356}, {'label': 'love', 'score': 0.0015289416769519448}, {'label': 'surprise', 'score': 0.0013163596158847213}, {'label': 'desire', 'score': 0.0012009169440716505}, {'label': 'embarrassment', 'score': 0.0009984567295759916}, {'label': 'caring', 'score': 0.0008716986631043255}, {'label': 'gratitude', 'score': 0.0007681868155486882}, {'label': 'pride', 'score': 0.00042853390914388}, {'label': 'grief', 'score': 0.0004048834671266377}, {'label': 'nervousness', 'score': 0.0003737890219781548}, {'label': 'relief', 'score': 0.00035452761221677065}, {'label': 'remorse', 'score': 0.0003474906843621284}]",neutral,0.7101,"[{'label': 'neutral', 'score': 0.7101314663887024}, {'label': 'joy', 'score': 0.12369200587272644}, {'label': 'sadness', 'score': 0.05588458850979805}, {'label': 'anger', 'score': 0.05355886369943619}, {'label': 'surprise', 'score': 0.03098040074110031}, {'label': 'disgust', 'score': 0.01379881426692009}, {'label': 'fear', 'score': 0.011953837238252163}]",neutral,0.815,"{'negative': 0.0, 'neutral': 0.815, 'positive': 0.185, 'compound': 0.3612}"
5,harry raise wand arm feel like lead murmur aguamenti together hagrid pour water house last flame extinguish,aguamenti,neutral,0.85338783,"{'neutral': 0.85338783, 'positive': 0.09341523, 'negative': 0.05319692}",neutral,0.9649,"[{'label': 'neutral', 'score': 0.9649242758750916}, {'label': 'approval', 'score': 0.013437758199870586}, {'label': 'annoyance', 'score': 0.008455971255898476}, {'label': 'realization', 'score': 0.006022537127137184}, {'label': 'admiration', 'score': 0.004708289634436369}, {'label': 'disgust', 'score': 0.004234487656503916}, {'label': 'disappointment', 'score': 0.0037034733686596155}, {'label': 'sadness', 'score': 0.0030067521147429943}, {'label': 'excitement', 'score': 0.002892156830057502}, {'label': 'anger', 'score': 0.0028921333141624928}, {'label': 'amusement', 'score': 0.0028222473338246346}, {'label': 'disapproval', 'score': 0.0027898584958165884}, {'label': 'fear', 'score': 0.0025864597409963608}, {'label': 'joy', 'score': 0.0024526650086045265}, {'label': 'confusion', 'score': 0.0017302107298746705}, {'label': 'optimism', 'score': 0.0015955552225932479}, {'label': 'love', 'score': 0.0014855052577331662}, {'label': 'desire', 'score': 0.0012400640407577157}, {'label': 'embarrassment', 'score': 0.0011840403312817216}, {'label': 'caring', 'score': 0.00114913797006011}, {'label': 'surprise', 'score': 0.0011381806107237935}, {'label': 'curiosity', 'score': 0.0010899656917899847}, {'label': 'gratitude', 'score': 0.0010023964568972588}, {'label': 'grief', 'score': 0.0005891824257560074}, {'label': 'pride', 'score': 0.0005836394266225398}, {'label': 'nervousness', 'score': 0.0005382420495152473}, {'label': 'relief', 'score': 0.00048759396304376423}, {'label': 'remorse', 'score': 0.0004173804190941155}]",fear,0.9582,"[{'label': 'fear', 'score': 0.9581506252288818}, {'label': 'anger', 'score': 0.022380847483873367}, {'label': 'sadness', 'score': 0.013935863971710205}, {'label': 'joy', 'score': 0.003386844415217638}, {'label': 'disgust', 'score': 0.0008064777939580381}, {'label': 'neutral', 'score': 0.000769725302234292}, {'label': 'surprise', 'score': 0.0005695890868082643}]",neutral,0.865,"{'negative': 0.0, 'neutral': 0.865, 'positive': 0.135, 'compound': 0.3612}"
5,harry remember snape mend malfoy sectumsempra wound easily wand,sectumsempra,neutral,0.874719,"{'neutral': 0.874719, 'positive': 0.07974536, 'negative': 0.045535564}",neutral,0.962,"[{'label': 'neutral', 'score': 0.961988627910614}, {'label': 'approval', 'score': 0.016712959855794907}, {'label': 'realization', 'score': 0.007382418029010296}, {'label': 'annoyance', 'score': 0.006402382627129555}, {'label': 'admiration', 'score': 0.004856786224991083}, {'label': 'disappointment', 'score': 0.00434837955981493}, {'label': 'disapproval', 'score': 0.004325669724494219}, {'label': 'sadness', 'score': 0.0037868728395551443}, {'label': 'joy', 'score': 0.003187759779393673}, {'label': 'amusement', 'score': 0.0025694624055176973}, {'label': 'excitement', 'score': 0.002569417003542185}, {'label': 'disgust', 'score': 0.002558630658313632}, {'label': 'fear', 'score': 0.0022888267412781715}, {'label': 'anger', 'score': 0.002192189684137702}, {'label': 'love', 'score': 0.0015994011191651225}, {'label': 'optimism', 'score': 0.0014848581049591303}, {'label': 'confusion', 'score': 0.0014440433587878942}, {'label': 'gratitude', 'score': 0.0012764601269736886}, {'label': 'caring', 'score': 0.0012602624483406544}, {'label': 'desire', 'score': 0.0010854877764359117}, {'label': 'surprise', 'score': 0.0010186973959207535}, {'label': 'embarrassment', 'score': 0.0009536643628962338}, {'label': 'curiosity', 'score': 0.0008860623347572982}, {'label': 'grief', 'score': 0.0006848361226730049}, {'label': 'relief', 'score': 0.0006244893302209675}, {'label': 'pride', 'score': 0.0006150880944915116}, {'label': 'nervousness', 'score': 0.0005145236500538886}, {'label': 'remorse', 'score': 0.0004769884981215}]",neutral,0.7253,"[{'label': 'neutral', 'score': 0.7253260016441345}, {'label': 'surprise', 'score': 0.11717376112937927}, {'label': 'anger', 'score': 0.042757295072078705}, {'label': 'fear', 'score': 0.038412000983953476}, {'label': 'sadness', 'score': 0.029880963265895844}, {'label': 'disgust', 'score': 0.024198321625590324}, {'label': 'joy', 'score': 0.022251667454838753}]",neutral,0.769,"{'negative': 0.0, 'neutral': 0.769, 'positive': 0.231, 'compound': 0.34}"
5,the avada kedavra harry go,avada kedavra,neutral,0.8537787,"{'neutral': 0.8537787, 'positive': 0.09780505, 'negative': 0.048416283}",neutral,0.9668,"[{'label': 'neutral', 'score': 0.966827929019928}, {'label': 'approval', 'score': 0.010161524638533592}, {'label': 'annoyance', 'score': 0.006388294044882059}, {'label': 'realization', 'score': 0.004972285591065884}, {'label': 'excitement', 'score': 0.003683967050164938}, {'label': 'admiration', 'score': 0.003599340794607997}, {'label': 'disapproval', 'score': 0.0034368345513939857}, {'label': 'disappointment', 'score': 0.0031691878102719784}, {'label': 'joy', 'score': 0.0031316413078457117}, {'label': 'anger', 'score': 0.0028444293420761824}, {'label': 'confusion', 'score': 0.0028400628361850977}, {'label': 'amusement', 'score': 0.00255095143802464}, {'label': 'disgust', 'score': 0.002366212895140052}, {'label': 'sadness', 'score': 0.0022392822429537773}, {'label': 'optimism', 'score': 0.0018745270790532231}, {'label': 'curiosity', 'score': 0.0018693623133003712}, {'label': 'fear', 'score': 0.0016763188177719712}, {'label': 'surprise', 'score': 0.0015061479061841965}, {'label': 'love', 'score': 0.0014811313012614846}, {'label': 'gratitude', 'score': 0.0013834044802933931}, {'label': 'desire', 'score': 0.001267479732632637}, {'label': 'caring', 'score': 0.0009485644404776394}, {'label': 'embarrassment', 'score': 0.0008581844158470631}, {'label': 'grief', 'score': 0.0005126662435941398}, {'label': 'pride', 'score': 0.0004799494054168463}, {'label': 'relief', 'score': 0.000411837303545326}, {'label': 'nervousness', 'score': 0.0004115168412681669}, {'label': 'remorse', 'score': 0.00039697272586636245}]",joy,0.9241,"[{'label': 'joy', 'score': 0.9240691065788269}, {'label': 'neutral', 'score': 0.031783513724803925}, {'label': 'surprise', 'score': 0.021165654063224792}, {'label': 'sadness', 'score': 0.012225101701915264}, {'label': 'anger', 'score': 0.00955895334482193}, {'label': 'disgust', 'score': 0.0008001766400411725}, {'label': 'fear', 'score': 0.00039747540722601116}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
5,we try everything lumos incendio say ginny,lumos incendio,neutral,0.68637943,"{'neutral': 0.68637943, 'positive': 0.26513776, 'negative': 0.04848276}",neutral,0.9427,"[{'label': 'neutral', 'score': 0.942694365978241}, {'label': 'approval', 'score': 0.05134986340999603}, {'label': 'annoyance', 'score': 0.006165847182273865}, {'label': 'realization', 'score': 0.005958311725407839}, {'label': 'admiration', 'score': 0.004931407980620861}, {'label': 'excitement', 'score': 0.004004368558526039}, {'label': 'joy', 'score': 0.002946153050288558}, {'label': 'optimism', 'score': 0.0026628419291228056}, {'label': 'disapproval', 'score': 0.002206205390393734}, {'label': 'disappointment', 'score': 0.0019634640775620937}, {'label': 'disgust', 'score': 0.0018893858650699258}, {'label': 'love', 'score': 0.0017999078845605254}, {'label': 'amusement', 'score': 0.001760108512826264}, {'label': 'desire', 'score': 0.0016964627429842949}, {'label': 'anger', 'score': 0.0012146206572651863}, {'label': 'confusion', 'score': 0.0011746275704354048}, {'label': 'caring', 'score': 0.0010334048420190811}, {'label': 'gratitude', 'score': 0.001019443036057055}, {'label': 'curiosity', 'score': 0.001005095080472529}, {'label': 'sadness', 'score': 0.000949182256590575}, {'label': 'fear', 'score': 0.0007346169441007078}, {'label': 'surprise', 'score': 0.0006235603941604495}, {'label': 'relief', 'score': 0.000595224613789469}, {'label': 'pride', 'score': 0.0005916209192946553}, {'label': 'embarrassment', 'score': 0.00045917124953120947}, {'label': 'remorse', 'score': 0.0002855936181731522}, {'label': 'nervousness', 'score': 0.00024837403907440603}, {'label': 'grief', 'score': 0.0002240046305814758}]",neutral,0.9469,"[{'label': 'neutral', 'score': 0.9468578100204468}, {'label': 'surprise', 'score': 0.021652335301041603}, {'label': 'joy', 'score': 0.018576160073280334}, {'label': 'sadness', 'score': 0.0062543172389268875}, {'label': 'anger', 'score': 0.0035628890618681908}, {'label': 'disgust', 'score': 0.0017779769841581583}, {'label': 'fear', 'score': 0.0013185455463826656}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
5,he know I use sectumsempra,sectumsempra,neutral,0.8227459,"{'neutral': 0.8227459, 'positive': 0.13255244, 'negative': 0.04470162}",neutral,0.938,"[{'label': 'neutral', 'score': 0.9380079507827759}, {'label': 'approval', 'score': 0.047172658145427704}, {'label': 'realization', 'score': 0.013965602964162827}, {'label': 'annoyance', 'score': 0.004107720218598843}, {'label': 'admiration', 'score': 0.003853646107017994}, {'label': 'optimism', 'score': 0.00272241304628551}, {'label': 'disappointment', 'score': 0.0020469101145863533}, {'label': 'confusion', 'score': 0.0020066555589437485}, {'label': 'disapproval', 'score': 0.0018134561832994223}, {'label': 'love', 'score': 0.0018046398181468248}, {'label': 'amusement', 'score': 0.0015228993725031614}, {'label': 'excitement', 'score': 0.0014211722882464528}, {'label': 'disgust', 'score': 0.0014128776965662837}, {'label': 'joy', 'score': 0.0013419708702713251}, {'label': 'sadness', 'score': 0.001140704727731645}, {'label': 'curiosity', 'score': 0.0010252329520881176}, {'label': 'desire', 'score': 0.0010151206515729427}, {'label': 'gratitude', 'score': 0.0009828143520280719}, {'label': 'anger', 'score': 0.0008957926766015589}, {'label': 'caring', 'score': 0.0008553257794119418}, {'label': 'fear', 'score': 0.0007574480841867626}, {'label': 'surprise', 'score': 0.0005560396239161491}, {'label': 'embarrassment', 'score': 0.00041096232598647475}, {'label': 'relief', 'score': 0.0003899745352100581}, {'label': 'pride', 'score': 0.0003206716210115701}, {'label': 'remorse', 'score': 0.00030119039001874626}, {'label': 'grief', 'score': 0.00022893999994266778}, {'label': 'nervousness', 'score': 0.00022663915297016501}]",neutral,0.9246,"[{'label': 'neutral', 'score': 0.9246382713317871}, {'label': 'disgust', 'score': 0.02700669690966606}, {'label': 'surprise', 'score': 0.017456524074077606}, {'label': 'anger', 'score': 0.013123097829520702}, {'label': 'sadness', 'score': 0.008568265475332737}, {'label': 'joy', 'score': 0.005321125499904156}, {'label': 'fear', 'score': 0.003886015387251973}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
6,avada kedavra,avada kedavra,neutral,0.83038753,"{'neutral': 0.83038753, 'positive': 0.09063376, 'negative': 0.07897873}",neutral,0.9656,"[{'label': 'neutral', 'score': 0.965578019618988}, {'label': 'approval', 'score': 0.01174030639231205}, {'label': 'annoyance', 'score': 0.005845763720571995}, {'label': 'realization', 'score': 0.004712067544460297}, {'label': 'disapproval', 'score': 0.003265473060309887}, {'label': 'excitement', 'score': 0.0030773163307458162}, {'label': 'admiration', 'score': 0.0030570116359740496}, {'label': 'confusion', 'score': 0.002928386675193906}, {'label': 'anger', 'score': 0.002830640645697713}, {'label': 'joy', 'score': 0.00280270678922534}, {'label': 'disappointment', 'score': 0.002507199067622423}, {'label': 'optimism', 'score': 0.002239461522549391}, {'label': 'disgust', 'score': 0.00203114771284163}, {'label': 'amusement', 'score': 0.001966603333130479}, {'label': 'gratitude', 'score': 0.0019476995803415775}, {'label': 'sadness', 'score': 0.0019263249123468995}, {'label': 'curiosity', 'score': 0.0017076180083677173}, {'label': 'fear', 'score': 0.001655498635955155}, {'label': 'love', 'score': 0.0016057166503742337}, {'label': 'desire', 'score': 0.0012756591895595193}, {'label': 'caring', 'score': 0.0012479281285777688}, {'label': 'surprise', 'score': 0.0011232332326471806}, {'label': 'embarrassment', 'score': 0.0007203209679573774}, {'label': 'grief', 'score': 0.0004711701185442507}, {'label': 'pride', 'score': 0.00043236123747192323}, {'label': 'relief', 'score': 0.0004259146226104349}, {'label': 'remorse', 'score': 0.0003939824819099158}, {'label': 'nervousness', 'score': 0.0003871324297506362}]",neutral,0.8569,"[{'label': 'neutral', 'score': 0.856920599937439}, {'label': 'surprise', 'score': 0.06574603170156479}, {'label': 'sadness', 'score': 0.04024966433644295}, {'label': 'joy', 'score': 0.021679045632481575}, {'label': 'anger', 'score': 0.006445969454944134}, {'label': 'fear', 'score': 0.00497989309951663}, {'label': 'disgust', 'score': 0.003978868015110493}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
6,wriggle around cry stupefy red bolt light shoot wand cleave gap four pursue death eater scatter avoid,stupefy,neutral,0.5415584,"{'neutral': 0.5415584, 'negative': 0.42993665, 'positive': 0.028505031}",neutral,0.9696,"[{'label': 'neutral', 'score': 0.9695553183555603}, {'label': 'approval', 'score': 0.012935234233736992}, {'label': 'annoyance', 'score': 0.00948198139667511}, {'label': 'realization', 'score': 0.006565508432686329}, {'label': 'disapproval', 'score': 0.004944968037307262}, {'label': 'disappointment', 'score': 0.004328650422394276}, {'label': 'disgust', 'score': 0.003487067762762308}, {'label': 'anger', 'score': 0.0029076861683279276}, {'label': 'sadness', 'score': 0.0027972122188657522}, {'label': 'admiration', 'score': 0.0027885176241397858}, {'label': 'fear', 'score': 0.002733346074819565}, {'label': 'confusion', 'score': 0.0025108829140663147}, {'label': 'amusement', 'score': 0.0022254695650190115}, {'label': 'optimism', 'score': 0.0020247031934559345}, {'label': 'excitement', 'score': 0.0017042428953573108}, {'label': 'caring', 'score': 0.001512455171905458}, {'label': 'joy', 'score': 0.0014548536855727434}, {'label': 'curiosity', 'score': 0.0013474225997924805}, {'label': 'embarrassment', 'score': 0.0012050149962306023}, {'label': 'desire', 'score': 0.0010738857090473175}, {'label': 'surprise', 'score': 0.0009350276668556035}, {'label': 'love', 'score': 0.0008967804023995996}, {'label': 'gratitude', 'score': 0.0007933053420856595}, {'label': 'nervousness', 'score': 0.000604891509283334}, {'label': 'grief', 'score': 0.0005204073968343437}, {'label': 'remorse', 'score': 0.000434024550486356}, {'label': 'relief', 'score': 0.0004018825711682439}, {'label': 'pride', 'score': 0.00038131119799800217}]",fear,0.944,"[{'label': 'fear', 'score': 0.944023609161377}, {'label': 'neutral', 'score': 0.017828838899731636}, {'label': 'joy', 'score': 0.016189144924283028}, {'label': 'anger', 'score': 0.012017317116260529}, {'label': 'surprise', 'score': 0.005841241218149662}, {'label': 'sadness', 'score': 0.003441576613113284}, {'label': 'disgust', 'score': 0.0006582962232641876}]",neutral,0.528,"{'negative': 0.472, 'neutral': 0.528, 'positive': 0.0, 'compound': -0.891}"
6,reparo,reparo,neutral,0.776049,"{'neutral': 0.776049, 'positive': 0.143033, 'negative': 0.080917984}",neutral,0.9643,"[{'label': 'neutral', 'score': 0.9643390774726868}, {'label': 'approval', 'score': 0.0112374909222126}, {'label': 'annoyance', 'score': 0.007053073961287737}, {'label': 'realization', 'score': 0.00488819507881999}, {'label': 'disapproval', 'score': 0.004628575872629881}, {'label': 'admiration', 'score': 0.0034807585179805756}, {'label': 'disappointment', 'score': 0.0033741213846951723}, {'label': 'anger', 'score': 0.0026050356682389975}, {'label': 'confusion', 'score': 0.002343897009268403}, {'label': 'excitement', 'score': 0.002285765716806054}, {'label': 'disgust', 'score': 0.002270730212330818}, {'label': 'sadness', 'score': 0.0021560562308877707}, {'label': 'amusement', 'score': 0.002155439695343375}, {'label': 'joy', 'score': 0.002004308858886361}, {'label': 'optimism', 'score': 0.0016587249701842666}, {'label': 'fear', 'score': 0.0015116300201043487}, {'label': 'gratitude', 'score': 0.0014949525939300656}, {'label': 'curiosity', 'score': 0.0013982460368424654}, {'label': 'surprise', 'score': 0.0011097413953393698}, {'label': 'love', 'score': 0.0009945655474439263}, {'label': 'desire', 'score': 0.0009832718642428517}, {'label': 'caring', 'score': 0.0008806788828223944}, {'label': 'embarrassment', 'score': 0.0007978262146934867}, {'label': 'grief', 'score': 0.00044214725494384766}, {'label': 'pride', 'score': 0.0003894050605595112}, {'label': 'relief', 'score': 0.0003649941645562649}, {'label': 'remorse', 'score': 0.0003646208206191659}, {'label': 'nervousness', 'score': 0.0003277907962910831}]",neutral,0.6448,"[{'label': 'neutral', 'score': 0.6448141932487488}, {'label': 'surprise', 'score': 0.1927170306444168}, {'label': 'sadness', 'score': 0.09158826619386673}, {'label': 'joy', 'score': 0.027725335210561752}, {'label': 'anger', 'score': 0.02294515259563923}, {'label': 'fear', 'score': 0.010142773389816284}, {'label': 'disgust', 'score': 0.010067297145724297}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
