book_num,paragraph
5,he pull old copy advanced potionmake bag tap cover wand mutter diffindo the cover fall he thing brandnew book hermione look scandalize he swap cover tap say reparo there sit prince copy disguise new book sit fresh copy flourish blotts look thoroughly secondhand I give slughorn back new one complain cost nine galleon
5,the harry pore book realize much handy hint shortcut potion earn glow reputation slughorn also imaginative little jinxes hexes scribble margin harry sure judge crossingsout revision prince invent harry already attempt prince selfinvente spell there hex cause toenail grow alarmingly fast try crabbe corridor entertaining result jinx glue tongue roof mouth twice use general applause unsuspecte argus filch perhaps useful muffliato spell fill ear anyone nearby unidentifiable buzz lengthy conversation could hold class without overheard the person find charm amusing hermione maintain rigidly disapprove expression throughout refuse talk harry use muffliato spell anyone vicinity sit bed harry turn book sideways examine closely scribble instruction spell seem cause prince trouble
5,harry already attempt prince selfinvente spell there hex cause toenail grow alarmingly fast try crabbe corridor entertaining result jinx glue tongue roof mouth twice use general applause unsuspecte argus filch perhaps useful muffliato spell fill ear anyone nearby unidentifiable buzz lengthy conversation could hold class without overheard the person find charm amusing hermione maintain rigidly disapprove expression throughout refuse talk harry use muffliato spell anyone vicinity sit bed harry turn book sideways examine closely scribble instruction spell seem cause prince trouble there many crossingsout alteration finally cram corner page scribble
5,sit bed harry turn book sideways examine closely scribble instruction spell seem cause prince trouble there many crossingsout alteration finally cram corner page scribble levicorpus nvbl while wind sleet pound relentlessly windows neville snored loudly harry stare letter bracket nvbl mean nonverbal harry rather doubt would able bring particular spell still difficulty nonverbal spell something snape quick comment every dada
5,class on hand prince prove much effective teacher snape far point wand nothing particular give upward flick say levicorpus inside head aaaaaaaargh
5,sorry yell harry dean seamus roar laughter neville pick floor fall bed hang I let he grope potion book riffle panic try find right page last locate decipher one cramp word underneath spell pray counterjinx harry think liberacorpus might there another flash light ron fall heap onto mattress
5,but I jiggere I know get all I know billy argue day and mrs cole take another swig gin slop little chin time summer outing take know year countryside seaside well amy benson dennis bishop never quite right afterwards ever get go cave tom riddle he swear gone explore something happen I sure and well lot thing funny thing
5,his power hear surprisingly welldevelope young wizard interestingly ominously already discover measure control begin use consciously and see random experiment typical young wizard he already use magic people frighten punish control the little story strangle rabbit young boy girl lure cave suggestive I make hurt I want
5,you lag behind everybody else start neville already get first pod they look around sure enough sit neville bloody lip several nasty scratch along side face clutch unpleasantly pulsate green object size grapefruit okay professor start say ron add quietly turn away use muffliato harry no say hermione look always intensely cross think halfblood prince spell well come well get go
5,no I say ron quiet voice harry miss pod hit bowl shatter reparo say hastily poke piece wand bowl spring back together the crash however appear awoken ron hermione harry presence hermione looked fluster immediately start fuss copy flesheate tree world find correct way juice snargaluff pod ron hand look sheepish also rather please
5,panic ginny say angrily land next demelza examine fat lip you prat ron look state I fix say harry land beside two girl point wand demelza mouth say episkey and ginny call ron prat captain team well seem busy call prat I think someone harry force laugh
5,she walk slowly erectly toward door harry glanced ron look relieve nothing bad happen oppugno come shriek doorway harry spin around see hermione point wand ron expression wild the little flock bird speed like hail fat golden bullet toward ron yelp cover face hand bird attack peck claw every bit flesh could reach gerremoffme yell one last look vindictive fury hermione wrench open door disappear
5,the halfblood prince someone use go hogwart I get old potion book he write spell spell invent one levicorpus oh one great vogue time hogwart say lupin reminiscently there month fifth year move hoist air ankle
5,meanwhile village little hangleton maid run along high street scream three body lie draw room big house tom riddle senior mother father the muggle authority perplex as far I aware know day riddle die avada kedavra curse usually leave sign damage the exception sit dumbledore add nod harry scar the ministry hand know wizard murder
5,hermione wave wand enthusiastically cauldron unfortunately could copy spell good nonverbal incantation need say word aloud ernie macmillan however mutter specialis revelio cauldron sound impressive harry ron hastened imitate it take harry five minute realize reputation good potionmaker class crash around ear slughorn peer hopefully cauldron first circuit dungeon prepare exclaim delight usually instead withdraw head hastily cough smell bad egg overwhelm
5,staggering look around ron fist draw right back face contort rage strike harry react instinctively wand pocket incantation spring mind without conscious thought levicorpus ron yelled heel wrench upward dangle helplessly upside robe hang what harry bellow
5,ron awoke yelp what go harry pointed wand hastily door madam pomfrey office mutter muffliato would come run then scramble end bed well look go two houseelve roll around floor middle dormitory one wear shrunken maroon jumper several woolly hat filthy old rag string hip like loincloth
5,exactly kreacher mistress would say find moment dobby sink knobbly little fist kreacher mouth knock half tooth harry ron leapt bed wrench two elf apart though continue try kick punch egged peeve swoop around lamp squeal stick finger nosey draw cork pull earsie harry aim wand peeve say langlock peeve clutch throat gulp swooped room make obscene gesture unable speak owe fact tongue glue roof mouth nice one say ron appreciatively lift dobby air flailing limb long make contact kreacher that another prince hex
5,okay say harry ron release elf fall floor continue fight master call croak kreacher sink bow even give harry look plainly wish painful death yeah I say harry glance toward madam pomfrey office door check muffliato spell still work sign hear commotion I get job kreacher whatever master want say kreacher sink low lip almost touch gnarl toe kreacher choice kreacher ashamed master yes
5,it right say hermione kindly hurry forward help here she tap broken scale wand say reparo the girl say thank remain rooted spot pass watch sight ron glance back I swear get small say never mind say harry little impatiently
5,he would listen snape first year say hermione dismissively harry ignore he find incantation sectumsempra scrawl margin intriguing word for enemy itching try think good front hermione instead surreptitiously fold corner page they sit beside fire common room people awake fellow sixth year
5,some people perhaps would say little choose two way dumbledore know I think harry rush fierce pride parent difference world chapter 24 sectumsempra exhaust delighted night work harry tell ron hermione everything happen next morning charm lesson first cast muffliato spell upon near they satisfyingly impressed way wheedle memory slughorn positively awed tell voldemort horcruxe dumbledore promise take harry along find another one
5,chapter 24 sectumsempra exhaust delighted night work harry tell ron hermione everything happen next morning charm lesson first cast muffliato spell upon near they satisfyingly impressed way wheedle memory slughorn positively awed tell voldemort horcruxe dumbledore promise take harry along find another one wow say ron harry finally finish tell everything ron wave wand vaguely direction ceiling without pay slight bit attention
5,typical say ron harry put book away notice corner page fold turning see sectumsempra spell caption for enemy mark week previously he still find mainly want test around hermione consider try mclaggen next time come behind unawares the person particularly pleased see katie bell back school dean thomas would long require fill place chaser
5,malfoy wheel around draw wand instinctively harry pull malfoy hex miss harry inch shatter lamp wall beside harry throw sideways think levicorpus flick wand malfoy block jinx raise wand another no
5,stop there loud bang bin behind harry explode harry attempt leglocker curse backfire wall behind malfoy ear smash cistern beneath moan myrtle scream loudly water pour everywhere harry slip malfoy face contort cry cruci sectumsempra bellow harry floor wave wand wildly blood spurt malfoy face chest though slash invisible sword he stagger backward collapse onto waterlogge floor great splash wand fall limp right hand
5,by sound malfoy trying use unforgivable curse glad harry something good sleeve well course I glad harry cursed say hermione clearly sting but call sectumsempra spell good ginny look land and I think see do chance match oh start act though understand quidditch snap ginny embarrass
5,which horcrux where I sure though I think rule snake I believe hidden cave coast many mile cave I try locate long time cave tom riddle terrorize two child orphanage annual trip remember yes say harry how protect
5,at horrible sensation squeeze thick rubber tube could draw breath every part compress almost past endurance thought must suffocate invisible band seem burst open stand cool darkness breathe lungfuls fresh salty air chapter 26 the cave harry could smell salt hear rush wave light chilly breeze ruffle hair look moonlit sea starstrewn sky he stand upon high outcrop dark rock water foam churning
5,the low rock slippery seawater harry could feel fleck cold salt spray hit face lumos say dumbledore reach boulder close cliff face a thousand fleck golden light sparkle upon dark surface water foot crouch black wall rock beside illuminate you see say dumbledore quietly hold wand little high
5,he continue swim dumbledore wake tip benumb finger brush rough wet rock then see dumbledore rise water ahead silver hair dark robe gleam when harry reach spot find step lead large cave he clamber water stream soak clothe emerge shiver uncontrollably still freeze air dumbledore stand middle cave wand hold high turn slowly spot examine wall ceiling
5,when harry reach spot find step lead large cave he clamber water stream soak clothe emerge shiver uncontrollably still freeze air dumbledore stand middle cave wand hold high turn slowly spot examine wall ceiling yes place say dumbledore how tell harry speak whisper
5,now lord voldemort obstacle stand way rather nature make dumbledore approach wall cave caress blacken fingertip murmur word strange tongue harry understand twice dumbledore walk right around cave touch much rough rock could occasionally pause run finger backward forward particular spot finally stop hand press flat wall here say
5,dumbledore approach wall cave caress blacken fingertip murmur word strange tongue harry understand twice dumbledore walk right around cave touch much rough rock could occasionally pause run finger backward forward particular spot finally stop hand press flat wall here say we go
5,harry ask dumbledore know he never see wizard work thing like simply look touch harry long since learn bang smoke often mark ineptitude expertise dumbledore step back cave wall point wand rock for moment arch outline appear blaze white though powerful light behind crack you ddone say harry chatter teeth word leave lip outline go leave rock bare solid ever
5,dumbledore look around harry I sorry I forgot say pointed wand harry harry clothe warm dry hang front blaze fire thank say harry gratefully dumbledore already turn attention back solid cave wall he try magic simply stand stare intently though something extremely interesting write harry stay quite still want break dumbledore concentration
5,I oh okay harry expect clear throat say loudly wand aloft accio horcrux with noise like explosion something large pale erupt dark water twenty foot away harry could see vanish crash splash make great deep ripple mirror surface harry leapt backward shock hit wall heart still thunder turn dumbledore
5,dumbledore gulp goblet drain every last drop great rattle gasp roll onto face no shout harry stand refill goblet instead drop cup basin fling beside dumbledore heave onto back dumbledore glass askew mouth agape eye close no say harry shake dumbledore dead say poison wake wake rennervate cry wand point dumbledore chest flash red light nothing happen rennervate sir please dumbledore eyelid flicker harry heart leapt
5,no shout harry stand refill goblet instead drop cup basin fling beside dumbledore heave onto back dumbledore glass askew mouth agape eye close no say harry shake dumbledore dead say poison wake wake rennervate cry wand point dumbledore chest flash red light nothing happen rennervate sir please dumbledore eyelid flicker harry heart leapt sir
5,yes he leapt foot seize goblet drop basin barely register golden locket lie curl beneath aguamenti shout jab goblet wand the goblet fill clear water harry drop knee beside dumbledore raise head bring glass lip empty dumbledore groaned begin pant
5,the goblet fill clear water harry drop knee beside dumbledore raise head bring glass lip empty dumbledore groaned begin pant but I wait aguamenti say harry pointing wand goblet once second clear water gleam within approach dumbledore mouth water vanish sir I try I trying say harry desperately think dumbledore could hear roll onto side draw great rattle breath sound agonizing
5,once second clear water gleam within approach dumbledore mouth water vanish sir I try I trying say harry desperately think dumbledore could hear roll onto side draw great rattle breath sound agonize aguamenti aguamenti aguamenti the goblet fill empty and dumbledore breathing fade
5,a slimy white hand grip wrist creature belong pull slowly backward across rock the surface lake long mirrorsmooth churn everywhere harry look white head hand emerge dark water man woman child sink sightless eye move toward rock army dead rise black water petrificus totalus yell harry struggle cle smooth soak surface island point wand inferius arm it release fall backward water splash scramble foot many inferi already climb onto rock bony hand claw slippery surface blank frosted eye upon trail waterlogge rag sink face leer petrificus totalus harry bellow back away swipe wand air six seven crumpled come toward impedimenta
5,the surface lake long mirrorsmooth churn everywhere harry look white head hand emerge dark water man woman child sink sightless eye move toward rock army dead rise black water petrificus totalus yell harry struggle cle smooth soak surface island point wand inferius arm it release fall backward water splash scramble foot many inferi already climb onto rock bony hand claw slippery surface blank frosted eye upon trail waterlogge rag sink face leer petrificus totalus harry bellow back away swipe wand air six seven crumpled come toward impedimenta incarcerous
5,petrificus totalus yell harry struggle cle smooth soak surface island point wand inferius arm it release fall backward water splash scramble foot many inferi already climb onto rock bony hand claw slippery surface blank frosted eye upon trail waterlogge rag sink face leer petrificus totalus harry bellow back away swipe wand air six seven crumpled come toward impedimenta incarcerous a stumble one two bind rope climb onto rock behind merely step fall body
5,petrificus totalus harry bellow back away swipe wand air six seven crumpled come toward impedimenta incarcerous a stumble one two bind rope climb onto rock behind merely step fall body still slash air wand harry yell sectumsempra sectumsempra
5,incarcerous a stumble one two bind rope climb onto rock behind merely step fall body still slash air wand harry yelled sectumsempra sectumsempra but though gash appear sodden rag icy skin blood spill they walk unfeele shrunken hand outstretche toward back away still far feel arm enclose behind thin fleshless arm cold death foot leave ground lift begin carry slowly surely back water know would release would drown become one dead guardian fragment voldemort shatter soul
5,here harry wiped graze forearm upon stone having receive tribute blood archway reopen instantly they cross outer cave harry help dumbledore back icy seawater fill crevice cliff it go right sir harry say worried dumbledore silence weaken voice we nearly
5,no harry harry raised wand accio rosmerta broom a second later hear loud bang front door pub burst open two broom shoot street race harry side stop dead quiver slightly waist height rosmerta please send message ministry say dumbledore mount broom nearest
5,he look around dumbledore gestured retreat harry back away draw wand the door burst open somebody erupt shout expelliarmus harry body become instantly rigid immobile feel fall back tower wall prop like unsteady statue unable move speak he could understand happen expelliarmus freeze charm
5,the door burst open somebody erupt shout expelliarmus harry body become instantly rigid immobile feel fall back tower wall prop like unsteady statue unable move speak he could understand happen expelliarmus freeze charm then light mark see dumbledore wand fly arc edge rampart understand dumbledore wordlessly immobilize harry second take perform spell cost chance defend
5,I even know dark lord bother kill yer come draco but moment renew sound scuffling voice shout they block stair reducto reducto harry heart leapt so four eliminated opposition merely break fight top tower sound create barrier behind
5,come draco but moment renew sound scuffling voice shout they block stair reducto reducto harry heart leapt so four eliminated opposition merely break fight top tower sound create barrier behind now draco quickly say brutalfaced man angrily
5,severus please snape raise wand point directly dumbledore avada kedavra a jet green light shoot end snape wand hit dumbledore squarely chest harry scream horror never leave silent unmoving force watch dumbledore blast air
5,what hold paralyzed wall magic horror shock he throw invisibility cloak aside brutalface death eater last leave tower top disappear door petrificus totalus the death eater buckle though hit back something solid fell ground rigid waxwork barely hit floor harry clamber run darken staircase terror tear harry heart
5,as harry plunge one fighter detach fray fly it werewolf fenrir he top harry harry could raise wand harry fall backward filthy mat hair face stench sweat blood fill nose mouth hot greedy breath throat petrificus totalus harry feel fenrir collapse stupendous effort push werewolf onto floor jet green light came fly toward ducked run headfirst fight his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate
5,harry feel fenrir collapse stupendous effort push werewolf onto floor jet green light came fly toward ducked run headfirst fight his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate harry see red hair fly like flame front ginny lock combat lumpy death eater amycus throw hex hex dodge amycus giggle enjoy sport crucio crucio dance forever pretty impedimenta yell harry his jinx hit amycus chest he give piglike squeal pain lift foot slam opposite wall slide fall sight behind ron professor mcgonagall lupin battle separate death eater
5,his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate harry see red hair fly like flame front ginny lock combat lumpy death eater amycus throw hex hex dodge amycus giggle enjoy sport crucio crucio dance forever pretty impedimenta yell harry his jinx hit amycus chest he give piglike squeal pain lift foot slam opposite wall slide fall sight behind ron professor mcgonagall lupin battle separate death eater beyond harry see tonk fight enormous blond wizard send curse fly direction ricochet wall around crack stone shatter near window
5,something catch harry hard small back fall forward face smacking ground blood pour nostril he know even roll wand ready brother sister overtaken use shortcut closing behind impedimenta yell roll crouch close dark ground miraculously jinx hit one stumble fall trip harry leapt foot sprint snape and see vast outline hagrid illuminate light crescent moon reveal suddenly behind clouds blond death eater aim curse curse gamekeeper hagrid immense strength toughen skin inherit giantess mother seem protect snape malfoy however still run would soon beyond gate able disapparate
5,and see vast outline hagrid illuminate light crescent moon reveal suddenly behind clouds blond death eater aim curse curse gamekeeper hagrid immense strength toughen skin inherit giantess mother seem protect snape malfoy however still run would soon beyond gate able disapparate harry tore past hagrid opponent take aim snape back yelled stupefy he miss jet red light soar past snape head snape shout run draco turn twenty yard apart harry look raise wand simultaneously
5,twenty yard apart harry look raise wand simultaneously cruc but snape parried curse knock harry backward foot could complete harry roll scramble back huge death eater behind yell incendio harry hear explosive bang dance orange light spill hagrid house fire fang yer evil hagrid bellow cruc yell harry second time aim figure ahead illuminate dancing firelight snape block spell
5,hagrid put hand harry arm raise force harry foot momentarily leave ground hagrid set upright he could see blood trickle hagrid cheek deep cut one eye swell rapidly we put house say harry charm aguamenti know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip
5,he could see blood trickle hagrid cheek deep cut one eye swell rapidly we put house say harry charm aguamenti know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip harry raise wand arm feel like lead murmur aguamenti together hagrid pour water house last flame extinguish
5,know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip harry raise wand arm feel like lead murmur aguamenti together hagrid pour water house last flame extinguish s bad say hagrid hopefully minute later look smoking wreck nothin dumbledore able put righ
5,harry look hermione shoulder see unrecognizable face lie bill pillow badly slash rip look grotesque madam pomfrey dab wound harshsmelle green ointment harry remember snape mend malfoy sectumsempra wound easily wand can fix charm something ask matron no charm work say madam pomfrey
5,luna mouth tremble death eater arrive snape snape the avada kedavra harry go madam pomfrey burst tear nobody pay attention except ginny whisper shh
5,fred george I go word let buy product we try everything lumos incendio say ginny nothing would penetrate darkness could grope way corridor meanwhile could hear people rush past we obviously malfoy could see hand thing guiding dare use curse anything case hit time reach corridor light go
5,he must known get he know say harry bitterly he know I use sectumsempra he really need legilimency he might even know slughorn talk brilliant I potion
6,tear pour eye hair snape look back quite impassive turn slowly away avada kedavra the flash green light illuminate every corner room charity fall resound crash onto table tremble creak
6,stop stop harry shout look back two jet green light fly past left ear four death eater break away circle pursue aim hagrid broad back hagrid swerve death eater keep bike curse shoot harry sink low sidecar avoid wriggle around cry stupefy red bolt light shoot wand cleave gap four pursue death eater scatter avoid hold harry em roar hagrid harry look time see hagrid slam thick finger green button near fuel gauge a wall solid brick wall erupt exhaust pipe
6,no let reparo there deafen bang sidecar break away bike completely harry speed forward propel impetus bike flight sidecar begin lose height in desperation harry pointed wand sidecar shout wingardium leviosa
6,reparo there deafen bang sidecar break away bike completely harry speed forward propel impetus bike flight sidecar begin lose height in desperation harry pointed wand sidecar shout wingardium leviosa the sidecar rise like cork unsteerable least still airborne he split second relief however curse streak past the three death eater close I comin harry hagrid yell darkness harry could feel sidecar beginning sink crouch low could point middle oncoming figure yelled impedimenta
6,in desperation harry pointed wand sidecar shout wingardium leviosa the sidecar rise like cork unsteerable least still airborne he split second relief however curse streak past the three death eater close I comin harry hagrid yell darkness harry could feel sidecar beginning sink crouch low could point middle oncoming figure yell impedimenta the jinx hit middle death eater chest for moment man absurdly spreadeagle midair though hit invisible barrier one fellow almost collide then sidecar begin fall earnest remain death eater shot curse close harry duck rim car knock tooth edge seat
6,I comin harry I comin a huge hand seize back harry robe hoist plummet sidecar harry pull rucksack drag onto motorbike seat find backtoback hagrid as soar upward away two remain death eater harry spat blood mouth point wand fall sidecar yell confringo he know dreadful gutwrenching pang hedwig explode death eater nearest blast broom fall sight companion fall back vanish harry I sorry I sorry moan hagrid I ta try ter repair meself yeh get room
6,harry send stunning spell stunning spell back pursuer barely hold he shoot another blocking jinx the close death eater swerve avoid hood slip red light next stunning spell harry see strangely blank face stanley shunpike stan expelliarmus harry yell that real one the hooded death eater shout reach harry even thunder motorbike engine next moment pursuer fall back disappear view
6,with shout fury hagrid launch bike death eater horror harry see hagrid death eater fall sight combine weight much broomstick barely grip plummet bike knee harry hear voldemort scream mine it he could see hear voldemort glimpse another death eater swooping way hear avada as pain harry scar force eye shut wand act accord he feel drag hand around like great magnet see spurt golden fire halfclose eyelid hear crack scream fury
6,he punch wandfree hand bike shoot flame air hurtle straight toward ground hagrid harry call hold bike dear life hagrid accio hagrid the motorbike speed suck toward earth face level handlebar harry could see nothing distant light grow nearer nearer he go crash nothing could
6,at least stun prepare kill we hundred foot stan I stun fall die I use avada kedavra expelliarmus save voldemort two year ago harry add defiantly lupin remind sneer hufflepuff zacharias smith jeer harry want teach dumbledore army disarm
6,we hundred foot stan I stun fall die I use avada kedavra expelliarmus save voldemort two year ago harry add defiantly lupin remind sneer hufflepuff zacharias smith jeer harry want teach dumbledore army disarm yes harry say lupin painful restraint great number death eater witness happen
6,of course say lupin death eater frankly people would expect attack back expelliarmus useful spell harry death eater seem think signature move I urge let become lupin make harry feel idiotic yet still grain defiance inside I blast people way say harry
6,you say he lose hood chase sectumsempra always speciality snape I wish I could say I pay back kind I could keep george broom injure lose much blood silence fall four look sky
6,we must decide ow disguise arry say fleur everyone pudde for ze wedding add look confused of course none guest death eater guarantee zat zey let something slip zey ave ad champagne from harry gathered still suspect hagrid yes good point say mrs weasley top table sit spectacle perch end nose scan immense list job scribble long piece parchment
6,but great creak rusty bedspring ron bound bed get first one arm around hermione fish jean pocket withdraw revoltinglooke handkerchief use clean oven early hastily pull wand point rag say tergeo the wand siphon grease look rather pleased ron hand slightly smoke handkerchief hermione
6,c mon why harry ask follow ron room onto tiny landing descendo mutter ron pointing wand low ceiling a hatch open right head ladder slide foot a horrible halfsucke halfmoaning sound come square hole along unpleasant smell like open drain
6,well easy say hermione small voice I summon charm you know accio and zoom dumbledore study window right girl dormitory but harry ask regard hermione mixture admiration incredulity
6,wow right I forget I seventeen harry seize wand lie beside camp bed point cluttered desk leave glass say accio glass although around foot away something immensely satisfy see zoom toward least poke eye slick snort ron revel removal trace harry send ron possession fly around room cause pigwidgeon wake flutter excitedly around cage
6,he pull string tight slip purse around neck sit hold old snitch watch wing flutter feebly at last hermione tap door tiptoe inside muffliato whisper wave wand direction stair think approve spell say ron times change say hermione
6,ron hermione cry ron as push way across dance floor harry see cloak mask figure appear crowd see lupin tonk wand raise hear shout protego cry echo side ron ron hermione call half sob harry buffet terrified guest harry seize hand make sure separate streak light whiz head whether protective charm something sinister know
6,the two workman make identical movement harry mirror without conscious thought all three draw wand ron second late realize going lunge across table push hermione sideway onto bench the force death eater spell shatter tile wall ron head harry still invisible yelled stupefy the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door
6,the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble
6,his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble ddiffindo say point wand ron roar pain slash open knee jean leave deep cut
6,ddiffindo say point wand ron roar pain slash open knee jean leave deep cut oh I sorry ron hand shake diffindo the sever rope fall away ron get foot shake arm regain feeling
6,but I never do memory charm nor I say hermione I know theory she take deep calm breath point wand dolohov forehead say obliviate at dolohov eye become unfocused dreamy brilliant say harry clap back
6,have work harry wonder snape already blast horrorfigure aside casually kill real dumbledore nerve still tingle lead two hall halfexpecte new terror reveal nothing move except mouse skittering along skirt board before go far I think well check whisper hermione raise wand say homenum revelio nothing happen well big shock say ron kindly
6,harry could stand lie nothing bitter thought company desperate something distraction slip sleep bag pick wand crept room on landing whisper lumos start climb stair wandlight on second landing bedroom ron sleep last time glance the wardrobe door stand open bedclothe rip back
6,let find say harry he push door it lock hermione pointed wand handle say alohomora there click door swung open they move threshold together gaze around regulus bedroom slightly small sirius though sense former grandeur
6,the drawer content turn recently dust disturb nothing value old quill outofdate textbook bore evidence roughly handle recently smash ink bottle sticky residue cover content drawer there easy way say hermione harry wipe inky finger jean she raise wand say accio locket nothing happen ron search fold fade curtain look disappointed
6,oh could still counterenchantment say hermione charm prevent summon magically know like voldemort put stone basin cave say harry remember unable summon fake locket how suppose find ask ron we search manually say hermione
6,kreacher rock still fast breath come sob so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand
6,so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand kreacher croak voice seem come across dark water
6,well obvious harry say ron he disapparate but apparate cave say harry otherwise dumbledore elf magic like wizard magic say ron I mean apparate disapparate hogwart
6,master regulus worry worried croak kreacher master regulus tell kreacher stay hidden leave house and little later master regulus come find kreacher cupboard one night master regulus strange usually disturb mind kreacher could tell ask kreacher take cave cave kreacher go dark lord and set
6,oh see sick way get obey kreacher stop stop shout harry the elf lie floor pant shiver green mucus glisten around snout bruise already bloom pallid forehead strike eye swollen bloodshot swimming tear harry never see anything pitiful so bring locket home say relentlessly determined know full story
6,he hurry foot kreacher disentangle bow low harry croaked kreacher return thief mundungus fletcher master mundungus scramble pull wand hermione however quick expelliarmus mundungus wand soar air hermione catch wildeye mundungus dive stair ron rugbytackle mundungus hit stone floor muffle crunch
6,he frown add look like toad harry drop wand it hit mundungus nose shoot red spark eyebrow ignite aguamenti screamed hermione jet water stream wand engulf splutter choke mundungus harry look see shock reflect ron hermione face the scar back right hand seem tingle
6,I remember hermione pant she carry large framed picture lower floor seize small beaded bag kitchen sideboard opening proceed force paint inside despite fact patently large fit inside tiny bag within second vanish like much else bag capacious depth phineas nigellus hermione explain throw bag onto kitchen table usual sonorous clanking crash sorry say ron harry understand
6,that mental get much time you two find umbridge I go sort yaxley office I stop rain try finite incantatem say hermione stop rain hex curse something go wrong atmospheric charm difficult fix interim measure try impervius protect belonging say slowly say ron search pocket desperately quill moment lift judder halt a disembodied female voice say level four department regulation control magical creature incorporate beast be spirit division goblin liaison office pest advisory bureau grille slide open admit couple wizard several pale violet paper airplane flutter around lamp ceiling lift
6,now hermione stuck court proceeding would undoubtedly last hour ron struggle magic harry sure beyond woman liberty possibly depend outcome harry wander around top floor know perfectly well quarry go lift he stop walk lean wall try decide the silence press upon there bustle talk swift footstep purplecarpete corridor hush though muffliato charm cast place her office must harry think it seem unlikely umbridge would keep jewelry office hand seem foolish search make sure
6,harry take look see still gather around decoy detonator he wrench telescope door leave hole behind pull magical eyeball place pocket then turn face room raise wand murmur accio locket nothing happen expect doubt umbridge know protective charm spell he therefore hurry behind desk begin pull open drawer
6,I stop send get bernie pillsworth I think say yes lot office rain lately say mr weasley do try meteolojinx recanto it work bletchley meteolojinx recanto whisper ron
6,do try meteolojinx recanto it work bletchley meteolojinx recanto whisper ron no I thank d I mean thanks arthur
6,slowly carefully edge way along platform behind umbridge yaxley hermione take seat behind latter he worry make hermione jump he think cast muffliato charm upon umbridge yaxley even murmur word might cause hermione alarm then umbridge raise voice address mrs cattermole harry seized chance I behind whisper hermione ear
6,below fluffy silver cat patrol dementor stand wait corner it umbridge lie bring blood surge harry brain obliterate sense caution locket take bribe petty criminal use bolster pureblood credential he raise wand even troubling keep conceal beneath invisibility cloak say stupefy there flash red light umbridge crumpled forehead hit edge balustrade mrs cattermole paper slide lap onto floor prowl silver cat vanish icecold air hit like oncoming wind yaxley confuse look around source trouble see harry disembodied hand wand point
6,there flash red light umbridge crumpled forehead hit edge balustrade mrs cattermole paper slide lap onto floor prowl silver cat vanish icecold air hit like oncoming wind yaxley confuse look around source trouble see harry disembodied hand wand point he try draw wand late stupefy yaxley slide ground lie curl floor harry
6,harry whirl around throw invisibility cloak dementor move corner glide toward woman chain chair whether patronus vanish sensed master long control seem abandon restraint mrs cattermole let terrible scream fear slimy scabbe hand grasp chin force face back expecto patronum the silver stag soar tip harry wand leap toward dementor fall back melt dark shadow the stag light powerful warm cat protection fill whole dungeon canter around around room
6,do I mutter harry tug chain bind arm well I change heart diffindo nothing happen hermione I get rid chain wait I try something
6,wait I try something hermione surround dementor I know harry wakes locket go I need duplicate geminio there that fool
6,hermione come run downstairs let see relashio the chain clink withdraw arms chair mrs cattermole look frightened ever
6,patronuse say harry pointing wand the stag slow walk still gleam brightly toward door as many muster hermione expec expecto patronum say hermione nothing happen it spell ever trouble harry tell completely bemuse mrs cattermole
6,bit unfortunate really come hermione expecto patronum a silver otter burst end hermione wand swam gracefully air join stag c mon say harry lead hermione mrs cattermole door
6,quickly he grab wand ground point depth magical bag accio dittany a small brown bottle zoom bag catch hasten back hermione ron whose eye halfclose strip white eyeball visible lid he faint say hermione also rather pale long look like mafalda though hair still gray place
6,if stay put protective enchantment around place reply raise wand begin walk wide circle around harry ron murmur incantation go harry see little disturbance surround air it hermione cast heat haze upon clearing salvio hexia protego totalum repello muggletum muffliato you could get tent harry tent
